Japanese,English,Note
‥‥どうやら、見えましたよ‥‥,I think I see it...,gs3_024.txt
何が‥‥ですかな？,See what...?,gs3_024.txt
‥‥小学校のころ、あなたは 通信簿でよく、こう書かれた。,"When you were in grade school, you received the same report card every year.",gs3_024.txt
『悪あがきするが、効果はウスい』 ‥‥ちがいますか？,"""Gets into lots of mischief trying to be the center of attention.""",gs3_024.txt
どどどど、どうしてそれを‥‥ッ！,Wh-What do you mean...!?,gs3_024.txt
‥‥さきほどの新聞記事です。,...This newspaper clipping.,gs3_024.txt
哀牙探偵と、警備員のカッコウを した、天杉　優作‥‥,It has a picture of you and Ron DeLite in his guard uniform.,gs3_024.txt
仮面マスクは、袋小路で 消えたワケではなかった。,It seems that Mask☆DeMasque didn't just disappear into thin air.,gs3_024.txt
衣装を脱いで‥‥ポリバケツに かくしただけだったのです。,He just took off his outfit... and hid it in a bucket.,gs3_024.txt
なんという‥‥ ヒトをバカにした話でしょう‥‥,That... That sounds far too stupid to be true.,gs3_024.txt
これでは、名探偵どころか、 コドモすらだませません。,"Correct. With tricks like that he couldn't fool a baby, let alone an Ace Detective.",gs3_024.txt
‥‥哀牙さん！　あなたは このとき、知ったのです！,"And that's when you figured it out, Mr. Atmey!",gs3_024.txt
仮面マスクは、このたよりなくも 図々しい、天杉　優作だと！,"That's when you learned that under his mask, Mask☆DeMasque was really Ron DeLite!",gs3_024.txt
‥‥う‥‥うう‥‥,Ggg... Nnn... Urkk...,gs3_024.txt
なんだよ‥‥アイツ、 怪人じゃなかったのか‥‥？,What the... Wasn't he supposed to be Mask☆DeMasque...?,gs3_024.txt
それどころか‥‥名探偵ですら なかったみたいだぜ！,Not only that... it looks like he wasn't even an Ace Detective!,gs3_024.txt
ガッカリね。うすぎたない 脅迫者だった、なんて‥‥,I can't believe it. He was just a slimy blackmailer...,gs3_024.txt
ヒキョウだぜ！ 名探偵ヅラしやがってさあ‥‥,What a fraud! Trying to pass himself off as an Ace Detective...,gs3_024.txt
キ‥‥キサマ！　言わせておけば ‥‥調子に乗りおってェェェ！,Why you! How dare you expose me like that...!,gs3_024.txt
オレは‥‥わ、我は‥‥ きょ、脅迫者などではない！,"Why I... I mean, I've never blackmailed anyone in my life...!",gs3_024.txt
ほ‥‥ホコリ高き名探偵であり、 そして‥‥怪盗なのだッ！,"I-I'm a famous and proud Ace Detective, and... and also Mask☆DeMasque!",gs3_024.txt
なぜ、それがわからないッ！,Why can't you understand that!?,gs3_024.txt
あなたは‥‥ホコリ高くも怪盗でも ‥‥まして名探偵でもない。,"I'm afraid you are neither a proud thief, nor an Ace Detective.",gs3_024.txt
脅迫者にして、殺人犯人。 それがあなたの正体なのです！,You're a blackmailer and a murderer. That is your true identity!,gs3_024.txt
グ愚‥‥く苦苦苦オオ悪悪悪オ‥‥,Wh-Wh-Why YOUUUUUU!,gs3_024.txt
さよう！　愚にして戯なる民どもに 我が高邁なる御霊など、理解不能！,How dare you even dare toimplythatoneso smartandcapableasI,gs3_024.txt
貴殿らの暴戻不遜たる罵詈雑言は、 悪逆無道にして人面獣心なる蛮行！,couldeverfalltosuch lowlydepths! Whynot trydoingsomething,gs3_024.txt
阿鼻叫喚悪人正機な百鬼夜行的蒙昧 夜郎自大の阿修羅道は悪人正機なる,yourselveswiththose bigmouthsofyours! You'reallfools!Fools,gs3_024.txt
満身創痍神出鬼没美人薄命信賞必罰 夜露死苦四捨五入東西南北四字熟語,I say!Noneofyoucan comparetomygenius... You'realljustjealous!,gs3_024.txt
さあれ！　我をさげすむがいい！ 迷探偵にして不可解人たる我をッ！,Sogoon!Desecrateme! Commemorateme!There isnothingthegreat,gs3_024.txt
殺人者！　脅迫者！　魑魅魍魎たる 我は闇を跳梁跋扈する孤高の奇人！,AceDetectivecannothandle! Blackmail!Murder!Threats! I'llgetawaywithallofit!,gs3_024.txt
あーっはっはっはっはっはっはっ！ 笑いとばしていただきたいッ‥‥！,Aaaah ha ha ha ha ha ha! It's enough to make one laugh...!,gs3_024.txt
‥‥どうやら‥‥今度こそ、 コタエが出たようですな。,It would seem we've finally gotten to the real answer.,gs3_024.txt
スゴいハクリョクだったね。 ‥‥アイガ探偵。,That was... quite a performance by Mr. Atmey...,gs3_024.txt
係官！　星威岳　哀牙の 留置の用意を‥‥,Bailiff! Please prepare a cell for Mr. Atmey...,gs3_024.txt
‥‥早すぎる木槌‥‥ カッコつかねえぜ。,The hammer that strikes too fast has no time to aim.,gs3_024.txt
ど、どういうことですか！ 私はすでに、判決の用意を‥‥,Wh-What do you mean! I'm already prepared to deliver my sentence...,gs3_024.txt
‥‥ひとつだけ言っておく。,Allow me to say one thing.,gs3_024.txt
裁くのは‥‥このオレだぜ！,I... will be the one to judge!,gs3_024.txt
‥‥‥‥‥！,,gs3_024.txt
‥‥ショーゲキ的な 宣言が飛び出したよ。,You don't get much more in your face than that...,gs3_024.txt
今ひとつ‥‥ツメがアマかった ようだぜ、まるほどう。,"It appears... that your claws weren't quite sharp enough, Mr. Trite.",gs3_024.txt
な‥‥なんだと‥‥！,Wh... Where do you...!?,gs3_024.txt
たしかに‥‥アンタは いろんなコトを立証したさ。,It's true that you've proven a lot of things.,gs3_024.txt
‥‥星威岳　哀牙は、 サイテーの脅迫者だったこと。,...Things like Luke Atmey was a filthy blackmailer.,gs3_024.txt
‥‥事件当夜、高菱屋の 地下倉庫にはいなかったこと‥‥,...And that he wasn't at Lordly Tailor the night of the murder.,gs3_024.txt
そうです！　だからこそ、 ブスジマ社長を‥‥,That's right! That's why he's the one who killed Mr. Bull--,gs3_024.txt
だが‥‥。,But...,gs3_024.txt
１つだけ‥‥立証して いないコトがある。,There's still one thing you have yet to prove.,gs3_024.txt
それは、いったい‥‥？,What's that...?,gs3_024.txt
倉庫にいなかったからといって‥‥ 殺人現場にいたとはかぎらねえ。,Just because he wasn't at the warehouse doesn't mean he was at the murder scene.,gs3_024.txt
このサイテーヤロウが事件当時、 ＫＢ警備の社長室にいたコト！,"Therefore, if you can't prove that this pitiful excuse for a man was at KB Security...",gs3_024.txt
そいつが立証されないかぎり、 判決は下せねえハズだぜ！,...then I don't see how a verdict can be delivered!,gs3_024.txt
な‥‥なんですってえぇぇッ！,No... No waaaaaaaaaay!,gs3_024.txt
静粛に！　静粛に！ ‥‥いかがですか、弁護人！,"Order! Order in the court! ...Well, Mr. Wright!?",gs3_024.txt
（‥‥こ‥‥今度こそ、 サイゴのポイントだ‥‥！）,(Th-This is it... This is the final round...!),gs3_024.txt
（事件当時‥‥哀牙がＫＢ警備の 社長室にいたこと‥‥）,I've got to prove that Atmey was at Mr. Bullard's office on that night...,gs3_024.txt
で、でも‥‥！　そんなコト、 立証できるの？,B-But...! Can you really prove that?,gs3_024.txt
そこまでだ。まるほどう‥‥ コタエを聞かせてもらうぜ。,That's long enough. Mr. Trite... I want to hear your answer.,gs3_024.txt
