Japanese,English,Note
同日　某時刻 奥の院・修験堂内,February 9 Inner Temple Training Hall,gs3_068.txt
成歩堂。これが、 ゴドー検事の言っていた‥‥？,"Wright, is this what Godot was talking about?",gs3_068.txt
‥‥ああ。《からくり錠》だよ。,...Yeah. The trick locks.,gs3_068.txt
それでは、被告人！ さっそく、解除をおねがいしたい。,"Now then, Iris. Please remove these at once.",gs3_068.txt
あ‥‥あの‥‥検事さま。 ‥‥申しわけありません。,Umm... Mr. Edgeworth... I'm afraid I can't...,gs3_068.txt
私には‥‥不可能、です。,It-It's not possible for me...,gs3_068.txt
‥‥なんですって！,What!?,gs3_068.txt
（さっきの地震‥‥修験洞が崩れる のは、まぬがれたが‥‥）,"(During the earthquake, when the cavern was in danger of caving in, Iris escaped.)",gs3_068.txt
（ぼくが見たとき、 《錠》は‥‥１個だけだった）,(And I know that there was only one lock when I last came here.),gs3_068.txt
増えた錠の解除は、できない‥‥ そういうこと、かしら。,So you're saying that you can't undo the new locks?,gs3_068.txt
‥‥‥ええ。,...Yes.,gs3_068.txt
わ、私としたことが‥‥ こんな不手際を‥‥ッ！,If only I was stronger...!,gs3_068.txt
‥‥御剣、大丈夫か？ カオがまっ青だぞ。,"Edgeworth, how are you feeling? You look a little pale in the face.",gs3_068.txt
ミドリ色のキミに 言われたくないな。,Like you're one to talk with your face all green.,gs3_068.txt
‥‥御剣　怜侍。 少し、風に当たってきなさい。,...Miles Edgeworth. Go and get some air.,gs3_068.txt
被告人は、私が見ておくわ。 アタマを冷やすの。,I'll watch over the suspect. You go and get a grip on yourself.,gs3_068.txt
バカな！　私は‥‥‥ うむッ！,Don't be ridiculous! I'm perfectly finngh!,gs3_068.txt
‥‥今のあなたは、どんな ミスを重ねるかわからない。,There's no telling what sort of mistakes you could make in your current state.,gs3_068.txt
早く回復するの！　‥‥それが、 あなたのシゴトよ。御剣　怜侍！,"Go and get some rest! That's your only concern now, Miles Edgeworth!",gs3_068.txt
‥‥‥わかった。,Understood.,gs3_068.txt
私は、中庭で捜査の指揮をとる。 ‥‥ここは、キミにまかせよう。,I'll handle the investigation in the garden... You take care of things here.,gs3_068.txt
（御剣‥‥）,(Edgeworth...),gs3_068.txt
アイツ、プライドが高いからな。 中庭のスミで泣いてるぞ、きっと。,He's got so much pride that he's probably off crying in a corner of the garden...,gs3_068.txt
プライドなんて、生きてゆくには ジャマなだけのシロモノよ。,Pride is simply another trap that hinders us in our lives.,gs3_068.txt
でも‥‥いいシゴトをするため には、なくてはならない。,That said... One must have pride to be effective on the job.,gs3_068.txt
‥‥どうやら、あなたと行動を 共にするのも、ここまでね。,"At any rate, it seems that this is where we part ways, Phoenix Wright.",gs3_068.txt
私は、やっかいなパズル遊びに つきあうから。,I'm going to stay here and see if I can't help solve these bothersome puzzles.,gs3_068.txt
‥‥そう、か。 ありがとう。,"...I see. Well, thanks for your help.",gs3_068.txt
じゃあ‥‥お話を聞かせて もらえますか？　あやめさん。,"Now then... Do you mind if I ask you a few things, Iris?",gs3_068.txt
はい‥‥。,"No, not at all...",gs3_068.txt
（‥‥どうやら‥‥ やっと、見えてきたな‥‥）,(I think I'm finally beginning to see how the pieces fit together...),gs3_068.txt
