Japanese,English,Note
美柳　ちなみにとって‥‥ どうしてもジャマな人物がいた。,There was one person that was standing squarely in Ms. Dahlia Hawthorne's way...,gs3_004.txt
それは、あなたよ！ ‥‥成歩堂　龍一ッ！,And that person was... Mr. Phoenix Wright!,gs3_004.txt
ぼぼぼぼぼボクですってェッ‥‥！,M-M-M-M-M-M-Meeee!?,gs3_004.txt
そ、そんな‥‥ ムチャクチャですぞ！,Th-That's preposterous!!,gs3_004.txt
だいいち、亡くなったのは 呑田　菊三くんでしょうがッ！,"After all, it was Doug Swallow that was murdered!",gs3_004.txt
たしかに、結果的には そうなりましたが‥‥,"Well, it's true that that's how things worked out...",gs3_004.txt
でも‥‥呑田さんの死因は感電。 毒薬はカンケイありません。,"But, let's remember that Mr. Swallow died of electrocution, not poison.",gs3_004.txt
美柳　ちなみが 毒殺をたくらんだ人物は‥‥,The person that Ms. Hawthorne was planning to poison was in fact...,gs3_004.txt
やっぱり‥‥なるほどくん。 あなたしか考えられないの。,"You, Phoenix Wright. There's no one else that it could be.",gs3_004.txt
し、しかし！　成歩堂くんは‥‥、 ちなみさんのコイビトですぞ！,B-But how can that be!? I-I thought Mr. Wright and Ms. Hawthorne were in love!,gs3_004.txt
（ツラいでしょうね。 ‥‥なるほどくん‥‥）,(Poor Mr. Wright... This must be killing him...),gs3_004.txt
（でも、ガマンして。 カタキはとるわ。‥‥かならず）,(Hang in there... I'll bring her to justice... I swear it!),gs3_004.txt
‥‥先ほども言いましたが。,"As I said before, the only thing Ms. Hawthorne truly cared about was...",gs3_004.txt
美柳　ちなみにとって ダイジだったのは‥‥,...the one piece of evidence linking her to that incident eight months ago.,gs3_004.txt
殺人の証拠品‥‥あのペンダント だけだったのです！,That's right. The bottle necklace. That's all she cared about.,gs3_004.txt
それにしても‥‥なぜですか！ サツジンなどと‥‥！,But even so... Why... Why would she go so far as to murder him!?,gs3_004.txt
‥‥半年前。地下食堂で 被害者の弁護士が倒れた直後‥‥,"Eight months ago, just after the fall of that attorney in the basement cafeteria...",gs3_004.txt
美柳　ちなみが考えていた ことは、ただ１つでした。,Dahlia Hawthorne could think of only one thing.,gs3_004.txt
《毒薬が入ったペンダントを 一刻も早く、始末すること》‥‥,How to get rid of the bottle necklace as quickly as possible!,gs3_004.txt
‥‥う、ウソだ‥‥,N-No... It-It can't be...,gs3_004.txt
彼女の見込みは正しかった。 “証拠品”は、守られました。,"It was a pretty good move she made, too. The evidence was missing for a long time.",gs3_004.txt
しかし‥‥ここで、 大きな問題が発生した。,But there was just one big problem.,gs3_004.txt
