Japanese,English,Note
同日　午後　１時　６分 地方裁判所　第７法廷,"February 10, 1:06 PM District Court Courtroom No. 7",gs3_076.txt
‥‥それでは、審理を つづけたいと思います。,"...Now then, let's continue where we left off, shall we?",gs3_076.txt
よろしいですかな？　証人。,"Well, witness?",gs3_076.txt
何かしら？　‥‥オジサマ。,Yes? How can I help you? ...Mr. Judge.,gs3_076.txt
‥‥どうやら‥‥ 《真実》を知るためには、,Well... It seems that if we're to learn the truth...,gs3_076.txt
ワレワレは、あなたの証言を 聞く必要があるようです。,...we'll need to hear your testimony.,gs3_076.txt
アタシは、かまわないわ。,I have no problem with that.,gs3_076.txt
《真実》なんて、知らないほうが いいかもしれないけど、ね。,"But when you've seen what I have, sometimes the truth is better left unknown.",gs3_076.txt
‥‥それでは、 証言をおねがいします！,"...In any case, let's hear your testimony!",gs3_076.txt
事件当夜、葉桜院で実行された 《計画》について！,Tell us about the plan that was carried out that night!,gs3_076.txt
～《計　　画》～,-- The Plan --,gs3_076.txt
‥‥すべての計画は、 アタシの死によって始まったわ。,...The whole plan began with my death.,gs3_076.txt
《自分の娘を家元にする》‥‥ 綾里　キミ子の、くだらない計画。,A stupid plan hatched by Morgan Fey to install her own daughter as the next Master.,gs3_076.txt
そのためには‥‥、綾里　真宵を 暗殺してしまえばよかった。,But for it to work... Maya Fey would first have to die.,gs3_076.txt
真宵を殺す役は、アタシ。その罪は あやめに着せるはずだったわ。,The idea was for me to kill Maya and then have the blame pinned on Iris.,gs3_076.txt
ちょっと、計画は狂ったけど‥‥ どうやら、成功したみたいね。,The plan went wrong... but it seems to have succeeded anyway.,gs3_076.txt
そ‥‥それでは、 あなたは、やはり‥‥,S-So that means... Y-You really are...,gs3_076.txt
ちょっと待ってください！ 今の証言‥‥,Wait a minute!,gs3_076.txt
綾里　真宵を‥‥ 《暗殺》ですって‥‥？,Did you just say the plan was to kill Maya Fey...?,gs3_076.txt
それが、何か‥‥？,Yes. You have a problem with that...?,gs3_076.txt
ふざけるな！ ‥‥まさか、彼女を‥‥,Don't give us that nonsense! There's no way that--,gs3_076.txt
みっともねえぜ‥‥まるほどう。,"Watch yourself, Trite!",gs3_076.txt
ギモンは、尋問で解決する。 ‥‥そいつが、オレのルールだぜ。,"If you've got a problem, solve it during cross-examination! ...That's my rule.",gs3_076.txt
そ、そうです！　ちなみに それは、私のルールでもあります！,Mr. Godot is correct! And by the way... that's my rule as well!,gs3_076.txt
（ま‥‥真宵ちゃんが‥‥ まさか、そんなことが！）,(To kill Maya...? Could it be true!?),gs3_076.txt
～《計　　画》～,-- The Plan --,gs3_076.txt
‥‥すべての計画は、 アタシの死によって始まったわ。,...The whole plan began with my death.,gs3_076.txt
《自分の娘を家元にする》‥‥ 綾里　キミ子の、くだらない計画。,A stupid plan hatched by Morgan Fey to install her own daughter as the next Master.,gs3_076.txt
そのためには‥‥、綾里　真宵を 暗殺してしまえばよかった。,But for it to work... Maya Fey would first have to die.,gs3_076.txt
真宵を殺す役は、アタシ。その罪は あやめに着せるはずだったわ。,The idea was for me to kill Maya and then have the blame pinned on Iris.,gs3_076.txt
ちょっと、計画は狂ったけど‥‥ どうやら、成功したみたいね。,The plan went wrong... but it seems to have succeeded anyway.,gs3_076.txt
（信じられない！ あいつが、真宵ちゃんを‥‥）,(I can't believe it! She meant to kill Maya...),gs3_076.txt
（‥‥とにかく、 今は、冷静になるんだ！）,(I've got to keep a cool head!),gs3_076.txt
（そして‥‥情報を引き出そう）,(And... I need to get more information out of her.),gs3_076.txt
（この《計画》と‥‥ あの女を理解するために！）,"(It's the only way to understand this plan, and what she was after as well!)",gs3_076.txt
綾里　真宵を殺した理由‥‥ その《目的》がわかるかしら？,Do you understand why I would kill Maya Fey now? What my goal was?,gs3_076.txt
先月の《死刑》‥‥ですか。,"You were executed last month, correct?",gs3_076.txt
そう。‥‥絞首刑。 死ぬのもラクじゃないわ。,Yes. I was hanged. It wasn't exactly... pleasant.,gs3_076.txt
いったい、どうやって 打ち合わせをしたんですか？,How did you manage to discuss the plan?,gs3_076.txt
今回の計画のことを‥‥ 綾里　キミ子と。,When did you talk with Morgan Fey?,gs3_076.txt
去年‥‥あの女の刑が 決まって、刑務所に入ってきたわ。,"Last year, she was transferred to the same detention center as me.",gs3_076.txt
アタシが死刑囚で、彼女が 母親ということもあって‥‥,Since I was on death row and she was my mother...,gs3_076.txt
ふたりで会うのは、 意外にラクだったわ。,...it was actually pretty easy to meet with her.,gs3_076.txt
なるほど。 そのときに、計画を‥‥,I see... So that's when you discussed the plan?,gs3_076.txt
‥‥ハッ！ あきれるでしょ？,...Ha! Are you crazy?,gs3_076.txt
あの女の計画には、最初から アタシの死が組みこまれていた。,"At first, that woman was planning to kill me as well!",gs3_076.txt
‥‥自分のムスメだってのにね。,...Even though I'm her own daughter.,gs3_076.txt
綾里　春美を家元に するため、ですか‥‥,All to make Pearl Fey the Master of Kurain...?,gs3_076.txt
キミ子のココロは、もうとっくに コワれているわ。,"She's a cold, twisted woman.",gs3_076.txt
‥‥自分がつかむハズ だった、彼女の“栄光”‥‥,She thought she could finally regain her lost honor.,gs3_076.txt
《家元》の座を、 妹の舞子に奪われたときに‥‥。,"The honor she lost when her younger sister, Misty, took her place as the Master.",gs3_076.txt
その日から‥‥今回の 計画は始まっていたのね。,"Ever since that day, she's been working on this plan.",gs3_076.txt
‥‥《計画》‥‥,"Hmm... A plan, huh...",gs3_076.txt
‥‥自分の娘、というのは‥‥ 綾里　春美、ですね。,"You're talking about Pearl Fey, is that correct?",gs3_076.txt
キミ子も、最初はアタシたちに 目をつけていたみたいだけど。,"Yes, though at first she had high hopes for the two of us.",gs3_076.txt
アンタと‥‥双子の妹の あやめ、ってワケかい。,"You and your twin sister, Iris?",gs3_076.txt
幸い、アタシたちは、くだらない 《霊力》には縁がなかったわ。,"That's correct. Fortunately, neither of us had much spiritual power.",gs3_076.txt
だから‥‥捨てられた。 父親といっしょにね。,That's why... we were abandoned by her... along with our father.,gs3_076.txt
す‥‥、捨てられた‥‥,A-Abandoned...?,gs3_076.txt
アタシは、自分の暮らし以外は どうでもよかったから‥‥,The only person I ever really cared about in life was myself...,gs3_076.txt
トロい妹を、あのビンボーくさい 古寺に追い払ってやったわけ。,"My sister was a nuisance, so I convinced my father to leave her at an old temple.",gs3_076.txt
あやめさん、ですか‥‥？,You mean Iris...?,gs3_076.txt
‥‥父親の再婚相手にも、 ムスメがひとり、いたわ。,"...Yes, my father remarried a woman who also had a daughter.",gs3_076.txt
子どもの数は、少ないに 越したことはないでしょ？,"The less children you have, the more money there is to go around, right?",gs3_076.txt
それに、父親は、子どもには まったく無関心だったし。,"And on top of that, my father had absolutely no interest in children in general.",gs3_076.txt
‥‥なんと、ヒドいことを‥‥,H... How horrible...,gs3_076.txt
本当にヒドいのは、アイツよ。 あきらめの悪い、あのオンナ‥‥,"The real horrible one was that woman... That bitter, vengeful woman.",gs3_076.txt
アイツの執念で、あの子が 産まれた。‥‥春美という子が。,It was her stubbornness that gave birth to that child... Pearl Fey.,gs3_076.txt
《霊力》もじゅうぶんだったわ。 あの子にとっては、不幸なコトに。,She was born with an abundance of spiritual power. ...Unfortunately for her.,gs3_076.txt
キミ子は、春美に自分の夢を たくしたの。,Morgan Fey heaped all of her broken hopes and dreams on to that poor child's back.,gs3_076.txt
倉院流の《家元》になるという、 くだらない、ちっぽけな夢を‥‥,All because of her pathetic dreams of having her bloodline become the main family.,gs3_076.txt
ま、真宵ちゃんを‥‥ “暗殺”だとッ！,Maya would have to die!? But why!?,gs3_076.txt
家元の血を絶ってしまえば、 分家にチャンスが回ってくるわ。,"For our bloodline to succeed as the main family, thus making Pearl the new Master...",gs3_076.txt
春美が《家元》になるためには、 それしか方法はないでしょ。,...the remaining descendants of the current Master had to be taken care of.,gs3_076.txt
そんな計画、春美ちゃんが 認めるワケがない！,But Pearls would never agree to a plan like that!,gs3_076.txt
春美ちゃんは、 真宵ちゃんのことを‥‥,She adores Maya...,gs3_076.txt
‥‥やれやれ。 まだ、わからないのかしら‥‥？,"...How sad. You still don't get it, do you?",gs3_076.txt
春美の意志なんて、 まったくカンケイないの。,What Pearl wanted had nothing to do with it.,gs3_076.txt
キミ子にとってダイジなのは、 春美なんかじゃない。,Morgan didn't care one bit about Pearl.,gs3_076.txt
《家元》の座。 ‥‥それだけなのよ。,The only thing she cared about was the position of the Master. That's all.,gs3_076.txt
