Japanese,English,Note
同日　某時刻 おぼろ橋,February 9 Dusky Bridge,gs3_070.txt
‥‥急に、だれにも 会わなくなっちまったな。,It's weird that there's no one around all of a sudden.,gs3_070.txt
人がいないと、ホントに 静かだな、山の中は。,It sure gets quiet up here in the mountains when you're all on your own.,gs3_070.txt
‥‥そういえば、この先に 山小屋があったけど‥‥,Speaking of alone... I guess I should go check out the shack just down this path...,gs3_070.txt
矢張のヤツ、またあそこで ふてくされてるのだろうか。,Maybe I'll find Larry there sulking again.,gs3_070.txt
《おぼろ橋》というより、本当に 《おんぼろ橋》になっちまった。,"Now it really is more of a ""Dusty Bridge"" than a ""Dusky Bridge"".",gs3_070.txt
１０年ほど前の誘拐事件といい、 呪われた橋、だよな‥‥,"That kidnapping incident happened here 11 years ago, so maybe it's cursed, too.",gs3_070.txt
葉桜院には、電話がないらしい。,Hazakura Temple doesn't have a single private phone line...,gs3_070.txt
このへんに民家はないから、 ビキニさん専用、なのだろうか。,"...and there aren't any houses in the area, so I guess Bikini is the only one who uses this.",gs3_070.txt
‥‥携帯電話ぐらい、 もってくればよかったな。,...I really wish I had brought my cell phone with me.,gs3_070.txt
あいかわらず、危なっかしく かたむいている。,That thing looks like it's ready to collapse... At least more than it did before.,gs3_070.txt
ビキニさんの話では、吾童山は 地震の多い土地柄らしい。,"According to Bikini, Eagle Mountain is very prone to earthquakes.",gs3_070.txt
イヤな予感がしたけど‥‥ 現実になってしまった。,"I had a feeling something bad was going to happen, and sure enough, it did.",gs3_070.txt
御剣のヤツ、このあたりには 住めそうもないな。,Yup. Edgeworth definitely couldn't live up here!,gs3_070.txt
葉桜院に向かう方向とは別に、 １本の細い道がのびている。,There's a narrow path going off in a different direction than that of the Main Hall.,gs3_070.txt
道しるべには《極楽庵へ》と 書かれているようだ。,"Looks like someone's taken the effort to write ""To Heavenly Hall"" on the signpost.",gs3_070.txt
向こう岸まで、２０メートル近く ありそうだ。,It looks like it's about 20 yards to that cliff over there.,gs3_070.txt
こちらから、奥の院は見えない。,But I can't see the Inner Temple from here.,gs3_070.txt
真宵ちゃん、ブジだといいけど‥‥,I really hope Maya's OK...,gs3_070.txt
同日　某時刻 山小屋　極楽庵,February 9 Heavenly Hall,gs3_070.txt
あ！　なるほどくん！,Oh! Mr. Nick!,gs3_070.txt
春美ちゃん！ 何してるの、こんなところで。,Pearls! What are you doing here?,gs3_070.txt
そ、それより‥‥ 真宵さまはっ！　どうですかっ！,N-Nothing... What about Mystic Maya!? Is she alright!?,gs3_070.txt
え。‥‥うん。それが、まだ‥‥,Um... Well... We don't know yet.,gs3_070.txt
そ、そうなのですか‥‥,Oh... I see...,gs3_070.txt
おい、コラ！ ナニしに来たんだよ、成歩堂！,"Hey! What do you think you're doing here, Nick!?",gs3_070.txt
矢張‥‥,Larry...,gs3_070.txt
ここは、負け犬たちがつどう、 負け犬たちの山小屋だぜ！,"This is the losers' shack, where losers get together to lose themselves!",gs3_070.txt
まけいぬ‥‥？,This is the what...?,gs3_070.txt
負け犬たちが身を寄せあって なぐさめあうんだよ！　悪いか！,"Hey, we find comfort in each other's failures, OK? You got a problem with that?",gs3_070.txt
‥‥わたくし、マシスさんに 似顔絵を描いていただきました。,"Look, Mr. Nick. Mr. Laurice did a picture of me!",gs3_070.txt
よ、よかったね。,"That's, um... great, Pearls.",gs3_070.txt
オレたち、これから たき木を集めに行くんだ！,We're going to gather firewood now.,gs3_070.txt
うらぶれたキャンプファイヤーで うす汚れたイモを焼くんだ！,We'll be cooking some half-rotten potatoes over a miserable little camp fire.,gs3_070.txt
ジャマするなよな！,So stay out of our way!,gs3_070.txt
（‥‥まいったな。すっかり 盛り上がってるぞ‥‥逆向きに）,(I don't believe this... Why can't he try getting fired up over becoming a better man?),gs3_070.txt
どうせ、オレの言うことなんて ダレも信じちゃくれねえんだ！,No one believes a word I say anymore.,gs3_070.txt
ハルミちゃん！　ダメだぜ、 こんなヤツを信用しちゃあ！,"Listen to me, Pearl. You don't wanna trust this kind of guy, OK? He'll only let you down!",gs3_070.txt
まよいさま‥‥,"Oh, Mystic Maya...",gs3_070.txt
ワラぶきの屋根に、 雪がふんわりとつもっている。,The snow is really piled up on the straw roof.,gs3_070.txt
おとぎ話の世界みたいだ。 ‥‥屋根だけ見れば。,"It's otherworldly... Like something out of a fairy tale. ...Well, the roof part anyway.",gs3_070.txt
《極楽庵》と書かれた 一枚板が、かかげられている。,"The sign says, ""Heavenly Hall"".",gs3_070.txt
こんなサムいところで 一晩すごしたら‥‥,I guess it's pretty fitting. If you spent a night in this little freezing shack...,gs3_070.txt
たしかに、極楽あたりに 行けそうな気がする。,...you'd probably find yourself at the pearly gates by morning.,gs3_070.txt
‥‥せっかくのいいフンイキが 台なしになっている。,That stuff is really ruining the beautiful atmosphere around here.,gs3_070.txt
この、なんとも イタイタしい感じは‥‥,It's so inappropriate.,gs3_070.txt
あえてたとえるならば、 ビキニをつけたビキニさん、かな。,Like Sister Bikini in a bikini! *shudder* ...I've gotta think of the kittens...,gs3_070.txt
これをのぼっていくと、 おぼろ橋のたもとにつく。,These steps lead up to the foot of Dusky Bridge.,gs3_070.txt
おりて来るのはラクでいいけど‥‥ 帰るのが、めんどくさいな。,"Coming down is a cinch, but going back up doesn't look like a walk in the park.",gs3_070.txt
‥‥川がなぜ下流に向かうのか、 水のキモチがわかる気がする。,"I'm starting to understand why rivers always want to flow downstream, not up.",gs3_070.txt
あれは‥‥おぼろ橋だな。 遠いけど、ハッキリ見える。,That's Dusky Bridge up there. It's amazing how clearly you can see it from so far away.,gs3_070.txt
矢張のヤツ、小屋の窓から あの事件を目撃したのだろう。,Larry supposedly saw everything through the shack's window.,gs3_070.txt
このへんは明かりがないから、 夜はまっ暗だろうけど‥‥,"Not much light gets down here, so it must be pitch black at night...",gs3_070.txt
あの晩にかぎっては、 橋がバリバリ燃えてたからなあ。,But this area was probably illuminated that night because of the burning bridge above.,gs3_070.txt
これが、ウワサの吾童川か。 事件当夜、ぼくも流されてみた。,This is the famous Eagle River. I got to try out its rough rapids the other night.,gs3_070.txt
《かなりの急流だ》とは 聞いていたけど‥‥,They say it has a really strong current.,gs3_070.txt
たしかに、そうとうなパワー、 そしてスピードだったな、アレは。,And they weren't kidding. It's both powerful and fast-flowing.,gs3_070.txt
よく助かったな、ぼく。,I was dead lucky... I mean lucky not to be dead!,gs3_070.txt
小屋のドテっぱらに、 好き勝手にラクガキしてある。,"Look at this graffiti, scrawled right on the front of the shack.",gs3_070.txt
‥‥でも、アイツの似顔絵、 意外と似ているんだよな。,At least he managed to get a pretty good likeness.,gs3_070.txt
考えてみれば、あいつには ゲージュツが合うのかもしれない。,"When I really think about it, I guess art kind of suits him.",gs3_070.txt
存在自体がアートだからな。 ‥‥あるイミ。,"I mean, his very existence is an art... of sorts.",gs3_070.txt
‥‥矢張。この絵について なんか言いたいコト、あるか？,"Larry, is there something you want to tell me about this picture?",gs3_070.txt
ヘン！　もお、オマエに 言うコトなんか、ナニもねえぜ！,"Heh! I've got nothing to say to you, Nick!",gs3_070.txt
オレと春美ちゃんは、負け犬どうし ここでイモ食って暮らすんだ！,"My life's here now, with Pearl. Two losers cooking potatoes together forevermore!",gs3_070.txt
（やれやれ‥‥）,(What am I going to do with him...?),gs3_070.txt
じゃ、春美ちゃん。 この絵なんだけど‥‥どう思う？,"Alright then. What do you think about this picture, Pearls?",gs3_070.txt
まあ‥‥とても、 おじょうずですね！,I... I think it's really well drawn!,gs3_070.txt
わたくし、お絵かきは ニガテなものですから‥‥,"I can't draw at all, so I think it's really amazing.",gs3_070.txt
だろ！　だろ！　この火の色が なかなか出なくてさー。,"See! Someone appreciates it! It's tough getting the flames to look like that, you know.",gs3_070.txt
お空をお飛びになってるのは あやめさま、でしょうか？,"It's supposed to be Sister Iris flying through the air, isn't it?",gs3_070.txt
‥‥ユメいっぱいの、 とてもステキな絵だと思います！,I love it! It's like a dream. A wonderful fantasy.,gs3_070.txt
いやいや、ユメじゃねえの！,"No, no, no! It wasn't a dream!",gs3_070.txt
ホントに飛んだワケよ！ あの晩、あやめちゃんは。,"She really flew! I'm telling you, Iris really flew that night.",gs3_070.txt
まあ！ ‥‥ま、マシスさま‥‥,But Mr. Laurice...,gs3_070.txt
う。,*sigh*,gs3_070.txt
は‥‥ハルミちゃんまで そんな目で‥‥,"Not you too... Please don't look at me like that, Pearl...",gs3_070.txt
カワイソウなヒトを見る目で オレを見ないでくれェェェ！,Don't look at me like I'm some kind of nutcase. I beg of you!,gs3_070.txt
（やっぱり、矢張はホンキで 描いたんだな。この絵‥‥）,(I guess this picture really is a representation of what Larry thinks he saw...),gs3_070.txt
あの晩‥‥たしかにオレ、 ここでウトウトしてたけど‥‥,"OK, so I was half asleep when I was here that night.",gs3_070.txt
カミナリの音で、ビックリして 目がさめたんだ！　そして‥‥,But I was wide awake after the lightning struck!,gs3_070.txt
ホントに、見たんだよ！ この、スゴいシーンを！,And I saw what I saw! It was exactly like I drew in the picture.,gs3_070.txt
（まいったな‥‥ 信じるしかない、のか‥‥？）,(And it looks like I don't have any choice but to take this sketch at face value...),gs3_070.txt
なんだよ、最後の“？”は！,Hey! What's with the look of doubt on your face!?,gs3_070.txt
あの‥‥春美ちゃん。,"Umm, Pearls...",gs3_070.txt
は、はい。なんでしょうか。,"Y-Yes, Mr. Nick?",gs3_070.txt
事件があった夜の ことなんだけど‥‥,I've been meaning to ask you about the night of the murder...,gs3_070.txt
‥‥‥！,,gs3_070.txt
春美ちゃん、どこで何をしてたの？ 事件があったころ。,"Where were you, and what exactly were you doing when it all happened?",gs3_070.txt
あ‥‥あの。ええと‥‥,"I, um... I...",gs3_070.txt
わた、わた、わたくしごときモノの コトなんて‥‥,"I was just... Well... I'm just a kid, you know.",gs3_070.txt
どどどどどどどうでもよろしいじゃ ありませんか！,"I-I'm sure it doesn't really matter wh-what I was doing, d-d-does it, Mr. Nick?",gs3_070.txt
‥‥そういうわけには いかないんだよ。,"Sorry, Pearls... But yes, it does.",gs3_070.txt
事件が起こった晩‥‥,On the night of the murder...,gs3_070.txt
春美ちゃんは、部屋でエリス先生と 絵本を読んでいたはずだった。,"...you were supposed to be in Ms. Deauxnim's room, reading a book together.",gs3_070.txt
でも‥‥,But...,gs3_070.txt
エリス先生は殺害されて、 春美ちゃんも、奥の院にいた。,"Ms. Deauxnim was murdered, and you, Pearls, were at the Inner Temple.",gs3_070.txt
う、ううう‥‥,Nngh...,gs3_070.txt
いったい、あの晩‥‥ 何があったのかな？,"Just what exactly happened that night, Pearls...?",gs3_070.txt
申しわけありません。 ‥‥なるほどくん‥‥,"I'm really sorry, Mr. Nick...",gs3_070.txt
わたくし‥‥わるい子です。 だから、きっと‥‥,I... I've been a bad girl.,gs3_070.txt
バチが当たったのですね。,I know I'll be punished.,gs3_070.txt
‥‥どういうこと？ 春美ちゃん。,"What are you talking about, Pearls?",gs3_070.txt
わたくしの霊力が‥‥ 消えてしまったのです。,My spiritual power... It has disappeared.,gs3_070.txt
（れ‥‥霊力が‥‥？）,(What? Her powers have disappeared...?),gs3_070.txt
‥‥春美ちゃん。 教えてくれないかな。,"Come on, Pearls. You can tell me.",gs3_070.txt
事件があった夜‥‥ いったい、何があったのか？,What happened to you on the night of the murder?,gs3_070.txt
なぜ、春美ちゃんは今日、 奥の院で保護されたか‥‥？,Why were you found taking refuge at the Inner Temple today?,gs3_070.txt
わ‥‥わたくし‥‥ I... I...,,gs3_070.txt
（‥‥よっぽどのヒミツが あるらしいな‥‥）,(Wow. It must be a really big secret she's hiding.),gs3_070.txt
‥‥春美ちゃん。 霊力が消えた、というのは‥‥？,"What do you mean your power has disappeared, Pearls?",gs3_070.txt
わたくし、もう‥‥ おしまいです。,It's... It's all over for me.,gs3_070.txt
霊の呼べない霊媒師なんて‥‥ 絵の描けない画家さまのよう‥‥,A spirit medium who can't channel spirits is... like a painter who can't paint.,gs3_070.txt
