Japanese,English,Note
‥‥どういうコト‥‥ですかな？ 貴方の指紋、というのは‥‥,So what is all this fuss about fingerprints anyway...?,gs3_012.txt
哀牙さん‥‥。 きのうのこと、覚えてますよね？,Mr. Atmey... Do you recall the events of yesterday?,gs3_012.txt
ほらほら、なるほどくん。 出番だよ。,"Hey, Nick! Come on! Open it up!",gs3_012.txt
え！　マズいだろ 勝手にさわっちゃ！,Hey! Wait a minute! We can't just open his private property!,gs3_012.txt
いいって、いいって。 さっさと調査する。,Don't be such a fuddy-duddy! This is an important investigation!,gs3_012.txt
どう？　何が入ってる？,Well? What's in there?,gs3_012.txt
ちょ、ちょっと待てよ。 今、取り出すから‥‥,H-Hang on a sec. I'm taking it out now...,gs3_012.txt
（どうやら‥‥何か、つるつるで カタいもの‥‥みたいだな‥‥）,"(Whatever it is, it feels... kinda hard... and smooth...)",gs3_012.txt
‥‥あいや、しばらくッ！,"...Well, hello there!!",gs3_012.txt
あのとき‥‥たしかにぼくは、 バッグの中は見なかった。,It's true that I didn't get a chance to look in the bag at that time.,gs3_012.txt
でも‥‥,But!,gs3_012.txt
その中のモノに、 さわっていたんですよ。,I did touch what was inside.,gs3_012.txt
‥‥な、なんと！ さ、“さわった”‥‥？,Wh-What!? Y-You touched it...?,gs3_012.txt
キオクに残っていますからね。 “つるつるでカタいものだった”,"And I remember it very well. It was ""smooth and hard"".",gs3_012.txt
あ‥‥あいや‥‥ それは、しばらく‥‥,"W-Well, err... Th-That was just...",gs3_012.txt
裁判長！　そのツボの 指紋を調べてください！,Your Honor! I'd like the court to examine the fingerprints on that urn.,gs3_012.txt
もし、ぼくの指紋が ついていれば‥‥,If my fingerprints are on there...,gs3_012.txt
あのツボは、哀牙探偵の 事務所にあったことになります！,Then it proves that the urn was in Detective Atmey's office!,gs3_012.txt
ツボに指紋が残っていたとして‥‥,"Well, even if your fingerprints are on the urn...",gs3_012.txt
それが“いつ”付着したものか、 立証できるのかい？,"...it still doesn't prove when they were put there, does it?",gs3_012.txt
‥‥もちろんです。,Of course it does.,gs3_012.txt
な、なんだと‥‥,Wh-What did you say!?,gs3_012.txt
秘宝展のセキニンシャ・華宮　霧緒 さんは、こう言っています。,"Not what I said, it's what Adrian Andrews, the person in charge of the exhibition said.",gs3_012.txt
でも‥‥私、いっしょうけんめい ピカピカにみがいて、,I polished it until it was just about glowing...,gs3_012.txt
少しでも高そうに見えるように がんばったんですよ！,I thought maybe I could make it look more valuable!,gs3_012.txt
ツボはピカピカにみがかれて、 すべての指紋が消されていました。,"If she polished it that much, she must have removed any and all fingerprints on it.",gs3_012.txt
ぼくが、ツボに指紋を つけられるチャンスは‥‥,And the only chance I had to get my fingerprints on it after that was...,gs3_012.txt
きのう！　哀牙探偵事務所しか なかったんですよ！,Yesterday! At the Atmey Detective Agency!,gs3_012.txt
クッ‥‥！　この、 ゴドー・ブレンド１０７号‥‥,Ha...! This blend... Godot Blend #107...,gs3_012.txt
ちょっとばかり‥‥ 苦味がすぎたようだぜ！,I've decided... It's a little too bitter after all!,gs3_012.txt
静粛に！　静粛に！　静粛に！ 弁護人の要請を受け入れます！,Order! Order! Order! I accept the defense's request!,gs3_012.txt
係官！　至急、このツボを‥‥,Bailiff! Take this urn and...,gs3_012.txt
あいやッ！,Wait!,gs3_012.txt
待たれよ、ご老人。 ‥‥その必要はございませぬぞ。,"Wait a moment, Your Honor! ...There's no need for that.",gs3_012.txt
しょ‥‥証人‥‥？,N-No need you say...?,gs3_012.txt
さよう‥‥そのツボには、 弁護士殿の指紋が残っている‥‥,Precisely... I already know Mr. Wright's fingerprints are on the urn...,gs3_012.txt
な‥‥なんですって！,Wh-What are you saying!,gs3_012.txt
（ついに‥‥打ち崩した！）,(Yes! I've finally broken him down!),gs3_012.txt
あーっはっはっはっはっはっは！ はっはっはっはっはっはっ！,Hee hee hee ha ha ha Aha ha ha ha ha ha ha! Ho ho ho hee hee hee!,gs3_012.txt
‥‥さあさあみなさん、 ごらんくださあい‥‥！,"Take a good look, everyone!",gs3_012.txt
天才にふさわしき好敵手を求めて、 ついに自ら犯罪に手を染めた‥‥,"Unable to find a rival worthy of my genius, I was forced to create one by myself!",gs3_012.txt
