Japanese,English,Note
五十嵐さん。最初に言われたこと、 おぼえていますね？,Mr. Kudo. Do you remember what you were told at the start of this testimony?,gs3_032.txt
‥‥この証言は、あなたの記憶力を 試すためのものであること‥‥,That this was a way of testing the credibility of your memory?,gs3_032.txt
わかっとる！　今度こそ、 マチガイない！　ゼーッタイにな！,"I know, I know! There's nothing wrong with my memory, I tell you! Nothing!",gs3_032.txt
まちがっとったら、マメ食いながら “はとぽっぽ”歌ってやるワ！,"If I got anything wrong, I'll eat these seeds and sing the pigeon song!",gs3_032.txt
‥‥どういうコトだ？ まるほどう。,"Care to tell us where this is going, Trite?",gs3_032.txt
被害者は、右手で新聞をめくり、 あいている手でコーヒーを飲んだ。,"According to Mr. Kudo, the victim was holding the paper in his right hand...",gs3_032.txt
‥‥つまり、カップを持ったのは “左手”ということになります。,"...while drinking coffee with his free hand, which would make that his left.",gs3_032.txt
フン！　それぐらいの引き算は できるみたいだの！,Kah! What is this? Kindergarten?,gs3_032.txt
これを見てください。,But I would like the court to please take a look at this.,gs3_032.txt
それは‥‥被害者が 使っていたものですな？,"That's the cup the victim used, correct?",gs3_032.txt
カップのフチに、コーヒーを 飲んだ跡が残っています。,"Yes, and on the rim, you'll notice the mark left by the victim's lips.",gs3_032.txt
たしかに‥‥残っていますね。 口をつけた跡が。,Yes. There is a stain left by the coffee.,gs3_032.txt
‥‥その跡を見れば、 ハッキリわかるのです。,"If you consider where that stain is, you'll clearly see...",gs3_032.txt
被害者が、右手で コーヒーを飲んだことがッ！,...that the victim was holding the cup in his right hand!,gs3_032.txt
あれ‥‥,But how...?,gs3_032.txt
それでは、五十嵐さん‥‥ はりきって、どうぞ！,"Well, Mr. Kudo. The court is waiting for your epic performance!",gs3_032.txt
マメを食べながら“はとぽっぽ”を 歌っていただきましょうか！,You said you'd eat those seeds and sing the pigeon song!,gs3_032.txt
ぐむむむううぅぅッ！,Aaaargh!,gs3_032.txt
やれやれ‥‥。 いたしかたありませんな。,Mr. Kudo... I'm afraid this is simply not acceptable.,gs3_032.txt
‥‥この証人には、公園に帰って もらったほうがいいようですな,I think the witness had better go back to the park where he came from.,gs3_032.txt
ちょっと待てええええぇぇぇぇぃ！,WAAAAIT!,gs3_032.txt
だまって聞いておれば‥‥ いい気になりおって！,"If you think I'm going to stand here and listen to you tell me I'm mad, you're wrong!",gs3_032.txt
湯飲みのヨゴレがなんだ！ ワシはゼッタイ、まちがえとらん！,I don't care about that dirty coffee cup! I know what I saw!,gs3_032.txt
ま、まだ言いますか‥‥,Y-You still insist on your testimony?,gs3_032.txt
あのワカゾウは、たしかに 左手でコーシーを飲んでおった！,That young brat was holding the cup in his left hand!,gs3_032.txt
そうなのだ！　ワシはゼーンゼン、 悪くないもんね！,"Oh, yes. No question! I'm a good, law-abiding citizen, I am.",gs3_032.txt
悪いのは、あの死んだワカゾウと、 そこのアタマのトガったガキだッ！,"It's that dead young hotbot and you, you spikey-haired yahoo, who are at fault!",gs3_032.txt
（ぼくかよ！）,"(Who, me!?)",gs3_032.txt
いやいや、おジイさん。 もうケッコウですから‥‥,"Thank you, old man. We've heard quite enough from you already.",gs3_032.txt
アンタに“おジイさん”呼ばわり されたくないワ！,"Don't call me ""old man"", old man!",gs3_032.txt
たのむ！　ワシの６８年の人生が、 完全否定されようとしとるんだよ！,"Been around for 68 years, I have. You can't ignore me!",gs3_032.txt
ワシの言うコトを 聞いてくだされえええぇぇッ！,LISTEN TO WHAT I'VE GOT TO SAAAAY!,gs3_032.txt
ザンネンですが、証人‥‥,"I'm sorry, Mr. Kudo, but...",gs3_032.txt
‥‥いいだろうぜ。,"Sure, why not hear a little more?",gs3_032.txt
ご‥‥‥ゴドー検事！,M-Mr. Godot!,gs3_032.txt
ただし‥‥‥このコーヒーは １６杯めだ。,But this is my 16th cup of coffee...,gs3_032.txt
次は、ねえぜ。,So this is your final stand.,gs3_032.txt
ありがたい、大将！　この将兵、 見かけよりも、やりますぞッ！,"Thank you, Captain! You can rely on Victor!",gs3_032.txt
～右手？　左手？～,-- Left Hand or Right Hand --,gs3_032.txt
ヤツは、メガネをかけたほうの耳に ラジオのイヤホンをハメとった！,The boy was wearing the earpiece on the same side as the green lens of his specs.,gs3_032.txt
そして、そのイヤホンを、しきりに 手でいじっとったのですワ！,He kept fiddling with it all the time.,gs3_032.txt
コーシーを飲む前にも、ヤツは イヤホンをいじった！,"He was fiddling with it just before he picked up the cup, too.",gs3_032.txt
そしてそのまま、その手で コーシーを飲んだ。左手でなッ！,And then he used the same hand to pick up the cup. His left hand!,gs3_032.txt
たしかに、被害者は左目に、 フシギなメガネをかけていますな。,We know that the victim was wearing an unusual monocle over his left eye.,gs3_032.txt
‥‥ちなみに、そいつは コワれたメガネじゃねえ。,"It wasn't a monocle, Your Honor.",gs3_032.txt
コンピュータ・プログラマーが 使う、小型のモニターだぜ。,It was a small computer monitor often used by programmers.,gs3_032.txt
“もにたー”？　‥‥テレビジョン のようなものですか？,"A monitor? You mean, like a television screen!?",gs3_032.txt
そのレンズの内側に、コンピュータ の情報が表示されるらしい。,The inside of the lens is a screen that displays computer data.,gs3_032.txt
《モノクル》と呼ばれる、 彼らのシゴト道具だ。,It's called an HMD. It's a common tool in the victim's line of work.,gs3_032.txt
モノクロでもカラーでもいいが、 これでわかっただろ！,"HDTV, DVD, CD... All these newfangled letters drive me mad! But they don't matter.",gs3_032.txt
ワシが、ハッキリ自信を持って しゃべっとるコトが！,"I know what I saw, and I'm telling the truth!",gs3_032.txt
（たしかに‥‥ウソをついている ようすは、まったくない）,(It's true... He doesn't seem to be lying.),gs3_032.txt
さァ！　白黒ハッキリ してもらおうじゃねえかッ！,"And those are the facts, in good old black and white!",gs3_032.txt
～右手？　左手？～,-- Left Hand or Right Hand --,gs3_032.txt
ヤツは、メガネをかけたほうの耳に ラジオのイヤホンをハメとった！,The boy was wearing the earpiece on the same side as the green lens of his specs.,gs3_032.txt
そして、そのイヤホンを、しきりに 手でいじっとったのですワ！,He kept fiddling with it all the time.,gs3_032.txt
コーシーを飲む前にも、ヤツは イヤホンをいじった！,"He was fiddling with it just before he picked up the cup, too.",gs3_032.txt
そしてそのまま、その手で コーシーを飲んだ。左手でなッ！,And then he used the same hand to pick up the cup. His left hand!,gs3_032.txt
どう？　なるほどくん。,"Well, Nick? What do you think?",gs3_032.txt
イガラシさん‥‥ホントのコトを 証言しているとしか思えない。,I think the guy's telling the truth.,gs3_032.txt
それなのに‥‥,But even so...,gs3_032.txt
どう考えても、おかしい点がある。,Something's not quite right.,gs3_032.txt
ホント！　じゃ、じゃあ、 たたきつけてやろうよ、証拠をさ！,Then chuck evidence at him until he breaks!,gs3_032.txt
（でも‥‥ウソをついてないのに、 なぜ、ムジュンするんだ‥‥？）,"(But if he's not lying, there wouldn't be any contradictions in his testimony, right?)",gs3_032.txt
《モノクル》ですか‥‥,So the victim was wearing an HMD.,gs3_032.txt
モノクロでもカラーでも どっちでもいいワ！,"HDTV, CD, DVD... What does it matter!?",gs3_032.txt
（モノクロでもカラーでも ないけどな‥‥）,"(It was none of them actually, but anyway...)",gs3_032.txt
そっちの耳にイヤホンを つけていたのは、たしかですか？,And you're sure that he was wearing the earpiece on the same side?,gs3_032.txt
ワシのいたところからは、 そっちの耳しか見えんかった！,No question! I could only see that side of his head from where I was sitting.,gs3_032.txt
（上面図で考えれば、 当然だな‥‥）,(Yeah. That's pretty obvious if you look at the floor plans.),gs3_032.txt
（向かい側のテーブルからは、 被害者の横顔しか見えない‥‥）,"(From the opposite table, he'd only have a view of the side of the victim's head.)",gs3_032.txt
岡　高夫さんのこと、 よく見ていますね‥‥,It seems you kept an eye on Mr. Glen Elg.,gs3_032.txt
とにかく、気にさわったのだ！,He was getting on my nerves!,gs3_032.txt
新聞はパサパサめくりたおすワ、 イヤホンはイジりたおすワ！,Rustling that newspaper and fiddling with his earpiece all the time!,gs3_032.txt
あげくの果てに、コーシー ヒトクチでバッタリ死ぬワ！,And then he went and made all that fuss dying from one sip of javaccino!,gs3_032.txt
“もっと落ちつけ！” と、そう言いたいッ！,"I wanted to say to him, ""Calm down, you young brat!""",gs3_032.txt
見ていたワシのマメ食うペースも、 ミョーに早くなっちまった！,Just looking at him made me suddenly speed up my seed eating! I could've choked!,gs3_032.txt
（とにかく、目だつ客だった みたいだな‥‥被害者）,(So I take it the victim was a walking ball of nervous energy...),gs3_032.txt
そのイヤホン‥‥ どっちの手でいじっていましたか？,The earpiece you mentioned... Which hand did the victim touch it with?,gs3_032.txt
アンタ、アレか？,You're one of those people!,gs3_032.txt
左のポケットに入ってるマメを、 わざわざ右手で取り出すのか？,One of those people who uses his left hand to get things out of his right pocket.,gs3_032.txt
シャツの左のソデに、 わざわざ右ウデを通すのか？,Or fastens his left cuff with his right hand?,gs3_032.txt
バスガイドさんに『右手を ごらんください』と言われて‥‥,"And when the tour guide says, ""On your right side, you'll see the famous blah-blah""...",gs3_032.txt
アンタだけ、 わざわざ左を見るのかッ！,...you're the only one who deliberately looks left! Well? Aren't you!?,gs3_032.txt
そ、そういうイミでは‥‥,N-No! I didn't mean...,gs3_032.txt
イヤホンをハメとった側の 手に決まってるだろうがッ！,Obviously he used the hand on the same side of his body that the earpiece was in!,gs3_032.txt
いてててて！,Ow! Oooow! Ow!,gs3_032.txt
（つまり、《モノクル》をつけた ほうの手‥‥左手か‥‥）,"(So, if he had the HMD on his left side, then it was his left hand, I guess...)",gs3_032.txt
自信たっぷり、ですね。,"You seem very sure of yourself, Mr. Kudo.",gs3_032.txt
だってワシ、見たからの！ アンタがなんと言おうと！,"That's because I know what I saw, no matter what tricks you try to play on me!",gs3_032.txt
（たぶん、ホントに 見たんだろうな‥‥）,(It looks like he really did see the guy picking the cup up with his left hand.),gs3_032.txt
（‥‥さすがに、 つっこみようがないもんな）,(This is a dead end!),gs3_032.txt
‥‥このムジュンが何を イミするのかわかりませんが‥‥,"I'm not sure what the relevance of this is, but...",gs3_032.txt
証人！　あなたが目撃した被害者 ‥‥決定的に不自然な点がある！,Mr. Kudo! There is something very strange about your observations of the victim.,gs3_032.txt
な‥‥なんだと‥‥！,What!?,gs3_032.txt
《モノクル》をつけたほうの耳に イヤホンをつけていたそうですね。,You say he was wearing the earpiece on the same side as the HMD.,gs3_032.txt
まちがいないぞ！　ブチこんで やがったのさ。左の耳にな！,"No question! You can lock me up if I'm wrong! It was his left ear, without a doubt!",gs3_032.txt
ワシのテーブルからは、そっちの 耳しか見えなかったんだ！,I could only see that side of his head from where I was sitting.,gs3_032.txt
‥‥そんなハズはないんですよ。,I don't think so.,gs3_032.txt
ど‥‥どういうコトだ‥‥？,Wh-What did you say!?,gs3_032.txt
あなたは、ご存じ ないでしょうね‥‥証人。,"You're no doubt unaware of this fact, Mr. Kudo.",gs3_032.txt
被害者の左耳は‥‥、 コマクが破れていたんですよ！,But the victim couldn't hear with his left ear! His eardrum was ruptured!,gs3_032.txt
え‥‥‥,Eh?,gs3_032.txt
耳には、クスリを 使用した跡も残っています！,Traces of medication for his condition were found in his ear canal.,gs3_032.txt
そう！　被害者が イヤホンをつけるハズがない！,That's right! It's impossible that the victim was wearing his earpiece in his left ear.,gs3_032.txt
その耳は、 聞こえなかったのだから！,Because he couldn't even hear in that ear!,gs3_032.txt
ホントなのか？　大将‥‥,"Is that true, Captain?",gs3_032.txt
‥‥たしかだ。,...It is.,gs3_032.txt
‥‥‥‥‥‥‥ぽ‥‥‥‥‥‥‥,...Pi...,gs3_032.txt
ぽっぽっぽお！ ハトぽっぽお‥‥かぁ！,Pi-Pi-Pigeon! Hm-hm-hmm... Pretty pigeon! Hm-hm-hmm...,gs3_032.txt
静粛に！　静粛に！　静粛に！,Order! Order! Order!,gs3_032.txt
この証人の証言は、 メチャクチャです！,This witness's testimony is completely unreliable!,gs3_032.txt
カンジンのウエイトレスは、 その後ろ姿しか見ていない！,He only saw the waitress from behind.,gs3_032.txt
そして、被害者は、聞こえない 耳にイヤホンをしていたと言う！,And he claims the victim was wearing an earpiece when we know his eardrum was ruptured!,gs3_032.txt
いかがですか！　ゴドー検事！,"Well, Mr. Godot!?",gs3_032.txt
‥‥ぐ‥‥ッ！,Aaaargh!,gs3_032.txt
カップの中の闇をニゴらせるには、 ミルクを一滴、たらせばいい。,A single drop of milk is all it takes to destroy the pure black magic in the cup!,gs3_032.txt
このジイさん‥‥ そのミルクだったようだぜ。,This old man... ...is my drop of milk!,gs3_032.txt
大将！　ヒトをシズクみたいに 言わないでいただきたい‥‥,Captain! Are you calling me a drip!?,gs3_032.txt
ここに、青酸カリが検出された コーヒーカップがあります。,This is the victim's coffee cup in which the potassium cyanide was found.,gs3_032.txt
フチのよごれから、右手で 使用されたのは、アキラカです！,The mark on the rim clearly shows that the victim picked it up with his right hand!,gs3_032.txt
ワシは死ぬまで 叫びつづけてやるぞ！,I'll never back down! I know I'm right!,gs3_032.txt
ヤツは死ぬ前、たしかに 左手でコーシーを飲んだんだ！,The lad drank his javaccino with his left hand!,gs3_032.txt
おそらく‥‥被害者は、 その両方をやったのさ。,"Let me put you out of your misery... Clearly, the victim used both hands.",gs3_032.txt
右手でコーヒーを飲んだあと、 左手にカップを持ちかえた‥‥,"He took a sip with the cup held in his right hand, and then switched to his left...",gs3_032.txt
ジイさんは、それを目撃したんだ！,That's what the old man saw!,gs3_032.txt
それは、あり得ません！,Impossible!,gs3_032.txt
先ほどから、何度も 証言されているはずです！,The witness has already testified on numerous occasions...,gs3_032.txt
被害者は、コーヒーをヒトクチ 飲んだ直後に死んだ、と！,...that the victim died immediately after taking just one sip of the coffee.,gs3_032.txt
コーヒーを飲んだ手‥‥そんなの、 どっちだって同じコトだぜ！,"Which hand the victim used to pick up his cup is irrelevant, Your Honor.",gs3_032.txt
ダイジなのは‥‥ヤツがコーヒーを 飲んだコトだけだ！,"The facts still stand! With one hand or the other, Mr. Elg drank the poisoned coffee...",gs3_032.txt
‥‥こんなふうにッ！,...Like this!,gs3_032.txt
ザンネンながら、 そうは行きません！,"Sadly, Mr. Godot, that doesn't wash!",gs3_032.txt
この証言の目的は、証人の 記憶力をテストすることでした！,The point of this testimony was to establish whether the witness's memory was credible.,gs3_032.txt
結果はアキラカです！,And the results are clear!,gs3_032.txt
この証人の証言は、 まったくアテにならないッ！,The testimony given by this witness is useless!,gs3_032.txt
ぶふおおオオォォッ！,Puuuurgh!,gs3_032.txt
どうやら‥‥本日の審理は ここまでのようですな。,I believe it is time to conclude today's proceedings.,gs3_032.txt
証人は、たしかにウソは ついていないようですが‥‥,I am satisfied that the witness is not deceiving the court.,gs3_032.txt
その証言は、ハッキリ言って あまりにもムチャクチャです。,"But to be frank, his testimony is a farce!",gs3_032.txt
そそ。そんな言い方しなくても いいではないかッ！,D-Did you have to be so frank!?,gs3_032.txt
食らえッ！　このッ！,"Take that, you pompous old fogey!",gs3_032.txt
‥‥ムダムダ。 ここまでは届きません。,"I'm sorry, Mr. Kudo. You can't reach me from there.",gs3_032.txt
検察側、弁護側に、 さらなる調査を命じます。,I'm ordering the defense and the prosecution to investigate this case further.,gs3_032.txt
‥‥それでは！ 本日は、これにて閉廷！,That is all for now. This court is adjourned!,gs3_032.txt
ちょっと待っていただきたい！,WAAAAIT!,gs3_032.txt
このまま終わったら、ワシの立場は いったい、どうなるのか！,"If we stop now, where does that leave me?",gs3_032.txt
‥‥‥たちば？,"Leave you, Mr. Kudo?",gs3_032.txt
そこの青いワカゾウのおかげで、 今や、このワシは‥‥,Thanks to that blue-suited young upstart over there...,gs3_032.txt
ただの、スットコチョイで オッチョコドッコイのジジイだ！,...I'm just a bumbling old man who can't even dot his t's or cross his i's now!,gs3_032.txt
（ぼくのせいかよ‥‥）,(How is your bad memory my fault!?),gs3_032.txt
そ、そう言われましても‥‥,"I'm sorry, Mr. Kudo, but there's nothing I can do.",gs3_032.txt
ジツは‥‥ワケあって ダマっておったのだが‥‥,I've kept my mouth shut until now...,gs3_032.txt
ワシにはまだ、 言ってないことがあるッ！,...but there's something else the court should know!,gs3_032.txt
‥‥なんだと！,What!?,gs3_032.txt
“言ってないこと”‥‥！,There's more?,gs3_032.txt
‥‥ショージキなトコロ、 あんまり大したことではない。,"To be perfectly honest, it might not be anything.",gs3_032.txt
しかし！　それでもう一度だけ、 勝負がしたい！　キサマとッ！,"But I want another chance! I want another crack at you, you young shark!",gs3_032.txt
は、はあ‥‥ （目のカタキにされてるな‥‥）,M-Me? (He's looking at me like I'm some sort of evil Shogun...),gs3_032.txt
どうかみなさん、 つきあってもらえまいか！,"Well, everyone? What do you say to one final showdown?",gs3_032.txt
この、ヘンクツオヤジの 思い出づくりに！,The final chapter in this eccentric old man's scrapbook!,gs3_032.txt
ワルいが‥‥,"Sorry, gramps...",gs3_032.txt
１７杯目のコーヒーはもう、 飲み終えちまったぜ。,I've already had my 17th cup of coffee.,gs3_032.txt
いいではないか、大将！,"What have you got to lose, Captain?",gs3_032.txt
あとで、ワシの店に来なさい！ あびるほど飲ませてやりますぞ！,I'll give you all the coffee you want if you come to my house after the trial.,gs3_032.txt
この五十嵐　将兵、６８才。 オトコにしてくだされえッ！,"I may be 68 years old, but Victor Kudo is still a man!",gs3_032.txt
‥‥わかりました。,"That's enough, witness.",gs3_032.txt
こうなったら、 話を聞いたほうが早いでしょう。,I believe it will be quicker for the court to just hear your testimony.,gs3_032.txt
あらよッと！ そう来なくっちゃ！,"You bet! Much, much quicker!",gs3_032.txt
スゴいことになっちゃったね‥‥,I can't believe this is happening...,gs3_032.txt
カッカッカッ！ カクゴしろよ、このワカゾウが！,"Ha ha ha! You better get ready, youngster!",gs3_032.txt
‥‥わかりましたから、 マメを投げないでください‥‥。,"I get the picture! Just quit throwing those seeds at me, would you!?",gs3_032.txt
（やれやれ‥‥まだ、 やられ足りないのか‥‥）,(He's gotta be using some sort of infinite ammo code with that box of seeds...),gs3_032.txt
～最後の大勝負～,-- The Final Showdown --,gs3_032.txt
最初にくれぐれも言っておく。 大したコトでもなく、自信もない！,"First of all, I want to stress that this might be nothing. I'm not too sure of myself.",gs3_032.txt
コーシーを飲んだ瞬間、ワカゾウは 机につっぷしたのだが‥‥,The young boy slumped over the table as soon as he took one sip of his javaccino...,gs3_032.txt
ヤッコさん、ハデにひっくり返した のだ！　その‥‥花ビンをな！,"Well, the clumsy idiot upset the vase! He knocked it right over.",gs3_032.txt
花ビンは割れて、机にかかっていた 布キレも、ビショビショになった！,"It broke, and the strip of cloth covering the table got completely soaked!",gs3_032.txt
‥‥どうだ！　さすがにコレは ひっくり返せまいて！,"Well!? How about that? Turned things upside-down, hmm?",gs3_032.txt
あの。それだけですか？,Um... Is that all?,gs3_032.txt
そうだが。 ワシの大切な思い出だよ。,Yes. That's all. I remember it perfectly.,gs3_032.txt
なんだ！　また疑っとるのか！ このミジメでアワレなワシを！,"Eh!? You're doubting me again? You're doubting a poor, defenseless old man!?",gs3_032.txt
い、いえ。そういう ワケではないのですが‥‥,"N-No. We are not doubting you, Mr. Kudo.",gs3_032.txt
なるほどくん。法廷中のヒトが 何か言いたそうだよ。,"Don't you get the feeling there's a question hanging on everyone's lips, Nick?",gs3_032.txt
たぶん‥‥、『それがどうした』 だろうね。,"Yeah. ""So what?"" probably!",gs3_032.txt
‥‥この証言に尋問するぼくが、 イチバン言いたいコトバだ。,"That's all I can think of, and I have to cross-examine this guy!",gs3_032.txt
‥‥まあ、いわゆる マメ知識というヤツですな！,"You're a birdbrain, that's why that's all you can think of!",gs3_032.txt
‥‥それでは、弁護人。 最後の尋問をおねがいします。,"Very well... Mr. Wright. Your final cross- examination, please.",gs3_032.txt
～最後の大勝負～,-- The Final Showdown --,gs3_032.txt
最初にくれぐれも言っておく。 大したコトでもなく、自信もない！,"First of all, I want to stress that this might be nothing. I'm not too sure of myself.",gs3_032.txt
コーシーを飲んだ瞬間、ワカゾウは 机につっぷしたのだが‥‥,The young boy slumped over the table as soon as he took one sip of his javaccino...,gs3_032.txt
ヤッコさん、ハデにひっくり返した のだ！　その‥‥花ビンをな！,"Well, the clumsy idiot upset the vase! He knocked it right over.",gs3_032.txt
花ビンは割れて、机にかかっていた 布キレも、ビショビショになった！,"It broke, and the strip of cloth covering the table got completely soaked!",gs3_032.txt
‥‥どうだ！　さすがにコレは ひっくり返せまいて！,"Well!? How about that? Turned things upside-down, hmm?",gs3_032.txt
‥‥オジさん、ギラギラした目で ニラんでるな。真宵ちゃんを。,"He's really giving you the evil eye, Maya.",gs3_032.txt
なるほどくんでしょ！,"It's you he's looking at, Nick, not me!",gs3_032.txt
“ムジュンがあるなら、 言ってみやがれ”って感じだね。,"It's like he's saying, ""I triple dog dare you to find a contradiction, young'un!""",gs3_032.txt
しょうがないな。 手みじかに言ってやるか‥‥。,I guess I'll just have to rise to the challenge then...,gs3_032.txt
あの‥‥できれば、自信があって ゆさぶりがいのある証言を‥‥,"Um... The court generally prefers if witnesses are sure of themselves, Mr. Kudo.",gs3_032.txt
うるさいわッ！,Noisy brat!,gs3_032.txt
今、ワシは手負いのイノシシより タケり狂っとるのだ！,"I'm warning you, I'm more savage than a macho man right now!",gs3_032.txt
この証言で、 アンタと最後の大勝負だッ！,You won't beat me with this testimony! This is the final battle!,gs3_032.txt
いてててて！,Ow! Oooow!,gs3_032.txt
（マメのパワーが強くなってる。 ‥‥キケンだな）,(He's chucking those seeds harder than ever! I better be careful...),gs3_032.txt
パシッと決めていこう！ なるほどくん！,"Come on, Nick! Nail him!",gs3_032.txt
