Japanese,English,Note
同日　午後　１時２１分 地方裁判所　被告人第１控え室,"January 8, 1:21 PM District Court Defendant Lobby No. 1",gs3_042.txt
‥‥いよいよ出てくるね、 ゼニトラ。,So we're finally going to see The Tiger on the stand!,gs3_042.txt
ここまで来たら、 あとヒトイキだよ！,"We've almost got this case won now, Nick.",gs3_042.txt
だといいけど‥‥,I wish I could agree.,gs3_042.txt
え‥‥？,Huh?,gs3_042.txt
本土坊さんの、さっきの尋問‥‥,When I cross-examined Mr. Armstrong just now...,gs3_042.txt
たしかに“ゼニトラに命令された” ‥‥そう証言したけど‥‥,...he said he was just doing what The Tiger told him to do.,gs3_042.txt
ゴドー検事も、言ってただろ？,"But Godot picked up on it, remember?",gs3_042.txt
証言が《真実》だったかどうか？ ‥‥証拠はないんだよ。,"He pointed out that without proof, we don't know if what he testified is the truth.",gs3_042.txt
本土坊さんがウソを ついてた、ってコト？,"You mean, you think Mr. Armstrong was lying?",gs3_042.txt
検察側が、そう主張してきたら ヤッカイなことになるだろうね。,"I don't know. But if that's the line the prosecution takes, we could be in trouble.",gs3_042.txt
（とにかく‥‥決定的な証拠が 足りない気がする‥‥）,(I get the feeling that we don't have the case-making evidence we're going to need.),gs3_042.txt
コラァッ！　アンタ！,"Hey, pal!",gs3_042.txt
あ‥‥イトノコさん‥‥,Detective Gumshoe!,gs3_042.txt
なに、コーフンしてるんですか？ アタマ、逆立てちゃって。,"What are you so jumpy about, Detective!? Your hair's standing on end!",gs3_042.txt
アンタこそ、ノンキにチョンマゲ 結ってる場合じゃないッス！,"Hey, that's the pot calling the kettle black, little Ms. Topknot!",gs3_042.txt
チョンマゲって言うな！,It's not a topknot!,gs3_042.txt
と‥‥とにかく、落ちついて くださいよ、イトノコ刑事！,"Never mind about the hair! Just calm down, alright?",gs3_042.txt
ううう‥‥ミョーに時間があいて、 じっとしてられないッス！,I-I-I can't stand still when I don't have a job to do! I-I-I kinda get wound up.,gs3_042.txt
うほほおおおおおおおおおおおい！,Aaaaaaargh!,gs3_042.txt
（うるさいな‥‥）,(No kidding!),gs3_042.txt
‥‥ナニか！ ナニか、シゴトはないッスかッ！,"You gotta have something you need me to do, pal! Anything!",gs3_042.txt
え‥‥,"Well, um...",gs3_042.txt
ちょっと、署まで ひとっ走り、行ってくるッス！,"Hey, I'm gonna take a jog back down to the precinct.",gs3_042.txt
１時間もあれば、指紋の 検査ぐらい、できるッスよ！,I could get some prints analyzed for you if you've got an hour!,gs3_042.txt
（‥‥“１時間”って、審理が 再開しちまうぞ‥‥！）,An hour!? The trial will have reconvened by then!,gs3_042.txt
でも。でも。ないんでしょ？ “決定的な証拠”が！,"But, Nick! We still don't have a really decisive piece of evidence, right?",gs3_042.txt
（たしかに‥‥切りフダがなきゃ、 戦えないな‥‥）,"(True. Without some kind of trump card to pull out of the bag, we're really stuck...)",gs3_042.txt
‥‥１時間あれば、 “指紋”の検査ができるんですね？,You said you could get some fingerprint analysis done in an hour?,gs3_042.txt
そッス！,You bet!,gs3_042.txt
それなら‥‥この証拠品の 指紋、詳しく調べてもらえますか？,"In that case, would you mind checking the prints on this for me?",gs3_042.txt
ちょ、ちょっと待ってよ なるほどくん！,"What are you doing, Nick!?",gs3_042.txt
せっかく指紋を調べるんなら、 こっちにしようよ！,"If Detective Gumshoe's going to check some prints for us, shouldn't he be checking this?",gs3_042.txt
それは‥‥今朝、自分が 持ってきた小ビン、ッスな。,"That's that small bottle I gave back to you this morning, right?",gs3_042.txt
キッチンで拾った、 岡　高夫の耳のクスリ‥‥か。,The victim's ear medication that we found in the kitchen?,gs3_042.txt
《正体不明の指紋が付着》って 法廷記録に書いてあったし。,"Look, it even says, ""covered in unidentified fingerprints"" right in the Court Record!",gs3_042.txt
そッスね！　ジツは 自分も気になっていたッス！,"You're right! Actually, that's been gnawing at me, too.",gs3_042.txt
いっちょ、たのみますよ！ イトノコさん。,So you'll look into it for us? Awesome!,gs3_042.txt
あの。ぼくが見せた証拠品は‥‥？,"Um, what about the thing I asked you to run a check on?",gs3_042.txt
ああ。そっちも、ヒマがあったら 調べてみるッス！,"Oh, that. Sure, I'll see what I can do if I've got any spare time.",gs3_042.txt
（ひ、ヒマがあったら‥‥）,(Spare time...? I feel so unimportant right now...),gs3_042.txt
じゃ、せっかくですから、 コイツの指紋を調べてください。,"If you're going back to the station anyway, could you find out whose prints are on this?",gs3_042.txt
それは‥‥今朝、自分が 持ってきた小ビン、ッスな。,"Oh, hey. That's the small bottle I gave back to you this morning, right?",gs3_042.txt
証拠品の中で“正体不明”なのは、 この指紋だけですからね。,Yeah. I think it's time we solved the last mystery of who the prints on it belong to.,gs3_042.txt
そッスね！　ジツは 自分も気になっていたッス！,"Sure thing, pal! Actually, that's been gnawing at me, too!",gs3_042.txt
証拠品《小ビン》を イトノコ刑事にあずけた。,Small Bottle given to Detective Gumshoe.,gs3_042.txt
じゃッ！　自分はさっそく、 調査に行くッス！,"OK, I'll get this off to the lab right away.",gs3_042.txt
自分が戻るまで、 負けちゃダメッスよ！,Just make sure you don't lose the case before I get back!,gs3_042.txt
（‥‥勝負は、 いよいよ大詰めだな‥‥）,"(This is pretty much the final showdown, I guess...)",gs3_042.txt
どっちがホンモノか‥‥ 決着をつけてやろうね！,It's time to separate the phonies from the real guys!,gs3_042.txt
同日　午後　１時５６分 地方裁判所　第４法廷,"January 8, 1:56 PM District Court Courtroom No. 4",gs3_042.txt
それでは、審理を再開します。 ゴドー検事。芝九蔵さんは‥‥？,Court will now reconvene. Mr. Godot. Did you find this Furio Tigre...?,gs3_042.txt
‥‥捕獲してきた。コーヒー３杯の 安いシゴト‥‥だったぜ。,I even tamed him for you. It was a 3 cup job. No problem.,gs3_042.txt
（ほ、ホカク‥‥？）,"(T-Tamed him...? The guy's name may be Furio Tigre, but come on...)",gs3_042.txt
‥‥やっこさん、そうとう 盛り上がってるからな。,He's pretty lively.,gs3_042.txt
噛まれないよう、注意するコトだ。,Be careful... He still bites.,gs3_042.txt
それでは、芝九蔵　虎ノ助さんを 入廷させてください！,Very well. Please show Mr. Tigre to the stand!,gs3_042.txt
‥‥ええと、それでは証人。 名前と、職業を‥‥,...Um... Witness. Please state your name and occupation for th--,gs3_042.txt
おらあああぁぁぁぁぁぁぁぁぁッ！,Grrraaaaaaaargh!,gs3_042.txt
きゃきゃわわわはああああああっ！,Aaaaaaaah!,gs3_042.txt
（真宵ちゃん、テーブルの下に かくれちまったぞ‥‥！）,(Don't hide under the table Maya! ...Unless there is room for me down there too!),gs3_042.txt
あ、あの‥‥。よよよよよ、 よろしいでしょうか‥‥,"I, uh... Um... W-W-W-Would you mind...?",gs3_042.txt
ンなんじゃいィィィィィッ！,What'youse say to me!?,gs3_042.txt
ンなんでもないですゥゥゥゥゥッ！,N-N-N-Nothing! I didn't say nuddin'! Honest!,gs3_042.txt
（なんだそりゃ！）,(Who could've guessed that fear would induce a bad Brooklyn accent in the judge?),gs3_042.txt
ワイはこれから、ダイジな 取り引きに出るトコロやったんや！,"I got business to take care of, ya hear me?",gs3_042.txt
ダレやァッ！　いったいダレが、 ワイを呼び出したんやぁぁっ！,So who the hell called me into dis hole?,gs3_042.txt
‥‥キサマかッ！,"Was it you', spikey!?",gs3_042.txt
え、ええと、それは‥‥ もちろん、裁判長‥‥,"Ack, no. Of course not... It was... the judge...",gs3_042.txt
さ、裁判長ッ！,Y-Your Honor!?,gs3_042.txt
あ！　ちょっとボールペンを 落としてしまってですね‥‥,"Oh, dear! I, um... I seem to have dropped my pen. Where on earth is it...?",gs3_042.txt
私にかまわず、みなさんで やってください！,Don't mind me! Just carry on with the proceedings as normal.,gs3_042.txt
（‥‥やれやれ‥‥）,(That's it. We're doomed.),gs3_042.txt
ダレやァッ！　いったいダレが、 ワイを呼び出したんやぁぁっ！,"Maybe youse didn't hear me! I said, who the hell was it dat called me in here!?",gs3_042.txt
‥‥いくら叫んでもムダだぜ。,There's no need to shout. We can all hear you.,gs3_042.txt
なんやてェ‥‥？,Whad'youse say?,gs3_042.txt
アンタは、とらわれたのさ。 法廷という、オリの中に。,There's no point struggling. You're caught in a snare. The relentless snare of the law!,gs3_042.txt
裁くのは、このオレだぜ！,And I'm the one that hauled you in!,gs3_042.txt
‥‥ぐ‥‥ッ！,Grrr...,gs3_042.txt
（か‥‥カッコイイ‥‥）,(T... Too cool...),gs3_042.txt
なるほどくん！　負けちゃダメ！,"Don't let him get the better of you, Nick!",gs3_042.txt
‥‥最初にカクニンしておくぜ。,Let's start with the basics.,gs3_042.txt
アンタ‥‥この事件について、 知ってるコトはあるかい？,"You know about the incident in question, correct?",gs3_042.txt
ハッ！　なんのことかサッパリや！,"Incident!? I don't know nuthin' about no stinkin' incident, mask boy!",gs3_042.txt
須々木　マコの前回の法廷に、 傍聴人として来たことは？,You mean you didn't attend the previous trial of Maggey Byrde?,gs3_042.txt
あらへんワ！　裁判見物するほど、 ヒマやないッ！,Maggey who!? I've got more important things to do dan watch courtroom dramas!,gs3_042.txt
‥‥わかりました。では、 証言をおねがいできますかな。,"Of course. Well, perhaps you could give us your testimony, then?",gs3_042.txt
事件当日のコトについて。,Please tell us about what you did on the day of the murder.,gs3_042.txt
‥‥フン！ 成歩堂　龍一ィ‥‥,...Hmph. Phoenix Wright!,gs3_042.txt
‥‥！,,gs3_042.txt
おおかた、キサマの サシガネなんやろう？,"Youse de one who set dis up, didn't you'?",gs3_042.txt
‥‥一生かかっても後悔しきれへん ようにしたるでェ‥‥,Youse gonna regret the day you ruffled The Tiger's fur. You' hear what I'm sayin'?,gs3_042.txt
うううう‥‥ （‥‥やっぱり、恐ェ！）,*gulp* (Maybe I should've brought a diaper with me today...),gs3_042.txt
なるほどくん！　しっかり！,"Get a grip, Nick!",gs3_042.txt
～事件当日のアリバイ～,-- The Tiger's Alibi --,gs3_042.txt
殺人事件なんて言われても、 ワイはなんにも知らんでェ。,I don't know nothin' about no murder.,gs3_042.txt
去年の１２月は忙しくてなあ。 ずっと事務所におったからのぉ。,I was tied up with business in December last year. Spent all'a my time in my office.,gs3_042.txt
カリヨーゼには毎日、カネを求めて シャチョーさんが行列を作るんや！,I got whales lined up to borrow cash from Tender Lender every single day.,gs3_042.txt
‥‥ワイのアリバイなら、 うらみちゃんが証明してくれるで！,"Youse wanna check my alibi, just ask Violetta.",gs3_042.txt
いやいや。やっとボールペンが 見つかりました。,"Ah, at last I found my pen.",gs3_042.txt
それでは、弁護人。 尋問をおねがいします,"Very well then, Mr. Wright. Your cross-examination, plea--",gs3_042.txt
うらああァァァァァァァァッ！,Aaaaaargh!,gs3_042.txt
ななな、なんですか！ 急に大きな声、出さないように！,"Wh-What is it!? Please, witness, if you could refrain from shouting out like that.",gs3_042.txt
‥‥そこのニイちゃんのコトは、 よぉく知ってるでェ‥‥。,I know de kinda games dat guy in the blue plays!,gs3_042.txt
ちっちゃなコトをチクチクつつく ことしかできない、ヨゴれ弁護士！,That lowlife ain't no lawyer! He just punches away at stupid details 'til he wins.,gs3_042.txt
よ、ヨゴれ‥‥,L-Lowlife...? Me?,gs3_042.txt
ええかァ。事件に関係ないコトを 聞こうとしたら‥‥,"Listen up, smarty! Every time you' ask me some'ding dat doesn't relate to dis case...",gs3_042.txt
１回、５００万円！ ウチから借りてもらうでェ‥‥,"...I'm gonna bill you 50,000 dollars! And youse gonna borrow the cash from me!",gs3_042.txt
え‥‥。 （借金の押し売りかよ！）,Uh... (That's one loan contract I refuse to sign!),gs3_042.txt
‥‥ヒリつくような、タマの 取りあい、しようやないかィ！,And don't think it ain't gonna hurt when you' get tangled with The Tiger!,gs3_042.txt
クッ‥‥！　おもしれえぜ。 ‥‥見ているぶんには。,Ha...! I love a good spectator sport.,gs3_042.txt
ちょちょちょちょっと！ さすがにそれは‥‥,J-J-Just a minute! That's really not...,gs3_042.txt
‥‥この証人はなぁ。,This witness is...,gs3_042.txt
いわば、都会のジャングルに 放たれた、ハラペコのトラ。,How can I put it? A hungry tiger roaming the urban jungle!,gs3_042.txt
逆らうと‥‥そのジマンのアタマ、 噛まれちゃうぜ！,"Get on his bad side, and he'll bite everyone's heads off. Yours, too!",gs3_042.txt
しかたないですな。私のほうから、 ペナルティを与えましょう。,Very well. I have no choice but to impose a penalty system here.,gs3_042.txt
‥‥ワイはこれから、ダイジな 取り引きがあるんや。,Youse better be listening. I said I got business to take care of. Big business!,gs3_042.txt
そろそろ、バスに とび乗る時間やでェ‥‥,"If I don't split now, I ain't gonna catch my bus...",gs3_042.txt
事件に関係のない《ゆさぶり》には ペナルティを与えます。,The court will impose a penalty for any irrelevant pressing of witness testimony.,gs3_042.txt
‥‥そのつもりで、 尋問をおねがいしましょう。,"Keep that in mind as you begin your cross-examination, Mr. Wright.",gs3_042.txt
わ‥‥わかりました。,"Y-Yes, Your Honor.",gs3_042.txt
がんばれ！　なるほどくん！,"You can do it, Nick!",gs3_042.txt
‥‥いいかげん、出てこいよ。,"Come out from under there already, would you, Maya?",gs3_042.txt
～事件当日のアリバイ～,-- The Tiger's Alibi --,gs3_042.txt
殺人事件なんて言われても、 ワイはなんにも知らんでェ。,I don't know nothin' about no murder.,gs3_042.txt
去年の１２月は忙しくてなあ。 ずっと事務所におったからのぉ。,I was tied up with business in December last year. Spent all'a my time in my office.,gs3_042.txt
カリヨーゼには毎日、カネを求めて シャチョーさんが行列を作るんや！,I got whales lined up to borrow cash from Tender Lender every single day.,gs3_042.txt
‥‥ワイのアリバイなら、 うらみちゃんが証明してくれるで！,"Youse wanna check my alibi, just ask Violetta.",gs3_042.txt
関係ないところをゆさぶると、 もれなく５００万円もらえるんだ！,"Just think! All you have to do is press him on something irrelevant, and bam! $50,000!",gs3_042.txt
ば、バカ言え！　おこづかいで 返さなくちゃいけないんだぞ。,"Get real, Maya! How about you pay back the money then. Your allowance should cover it!",gs3_042.txt
ナニよそれ！ バカにしてるよ！,"Hey! I'm no idiot, you know!",gs3_042.txt
（５００万円もらうつもりでいる ほうが、バカにしてるぞ‥‥）,"(Well, I'M certainly not the one who thought the $50,000 was free money!)",gs3_042.txt
‥‥できれば、ゆさぶらずに スパッと決めたいな。,"Anyway, I need to work this guy without pressing his testimony too hard.",gs3_042.txt
でも‥‥ムジュンなんて あるかなあ、この証言‥‥。,But his testimony is pretty solid as it is...,gs3_042.txt
（たしかに、アキラカな ムジュンは見あたらない）,(I admit nothing jumps out at me as a contradiction.),gs3_042.txt
（とにかく、攻撃の突破口を 作るしかないな‥‥！）,(But I've got to find an opening somewhere... Or I need to make one.),gs3_042.txt
事件当日もトーゼン、事務所や。 そんなワカゾウ、見たコトないワ！,"The day youse talkin' about, I was in de office, too. I never saw that kid before.",gs3_042.txt
吐麗美庵の事件を知らない‥‥ そんなハズはありません！,I don't buy that you haven't even heard of the incident that occurred at Trés Bien!,gs3_042.txt
ほっほお‥‥オモロイこと、 言うてくれるなァ‥‥。,"Heh heh. Youse got a big mouth, Wright!",gs3_042.txt
ワイが、そのケチな事件に 関係しとる、言うつもりなら‥‥,Youse tryin' to say I was in on some mob hit? Is dat what you' tryin' to say?,gs3_042.txt
ショーコ見せんかいコラァ！,"Where's your proof, then!?",gs3_042.txt
しょ‥‥証拠‥‥ですか。,"Um... E-Evidence, yes... Well...",gs3_042.txt
《法廷で発言力を持つのは 証拠だけ‥‥》,"""For an attorney to make an accusation in court, he must have evidence.""",gs3_042.txt
『入門シリーズ・弁護士になろう』 に、そう書いてあったでェ！,"That's from ""Loan Shark to Lawyer: A Beginner's Guide"", yeah?",gs3_042.txt
