Japanese,English,Note
２月２３日　某時刻 証拠保管室前／警備室,February 23 Evidence Room Entrance Guard Station,gs1_048.txt
‥‥なんだ。この、きわめて シュミ性の強い空間は‥‥,What's with the decor in this place? It's very... eccentric.,gs1_048.txt
パンフレットによると、 《保管室前・警備室》ですけど。,"According to the pamphlet, this is the guard station for the evidence room.",gs1_048.txt
じゃあ、あのドアの向こうが 証拠保管室‥‥“殺人現場”か。,"So, beyond that door is the evidence room... the scene of the crime?",gs1_048.txt
そういうことになりますね。 ‥‥‥‥‥うううう‥‥‥‥‥,It sure seems that way... Oh. Ohhh...,gs1_048.txt
ど。どうしたの？,What's wrong?,gs1_048.txt
ヨコのサボテンくんの存在感に圧倒 されて、考えがまとまりません！,It's those cacti! They're so prickly... so imposing! It's hard to think straight.,gs1_048.txt
（やれやれ‥‥）,"(If you can't handle the cacti, stay out of the desert...)",gs1_048.txt
そもそも、警備室なのに、 どうして警備のヒトがいないんだ！,"What I want to know is, if this is a guard station, where is the guard?",gs1_048.txt
“警備のヒト”‥‥ だいたい、想像はつきますね。,I have a feeling I know who this guard is already...,gs1_048.txt
かなり、チクチクしますね。 ‥‥ホンモノかな、コレ。,"Yipes, that sure is prickly. It must be the real deal.",gs1_048.txt
このデカいのが１コあれば、 じゅうぶんだと思うけど。,I would think just one big one would be sufficient.,gs1_048.txt
この、サボテン。 ‥‥お姉ちゃん、みたいですね。,"This cactus... is a lot like my sister, actually.",gs1_048.txt
と、ともえさん‥‥？,M-Ms. Skye?,gs1_048.txt
冷たくてカタいカラをかぶって、 さらにトゲで身を守って‥‥,"Encased in a cold, rigid shell, with thorns pointing in every direction...",gs1_048.txt
お姉ちゃん、そっくり。,Just like her.,gs1_048.txt
悪いけど、どう見ても ともえさんには似てないよ。,"You know, I've been looking at this cactus a while now, and I don't see the resemblance.",gs1_048.txt
あたしも、フンイキで 言っちゃいました。,It's more an attitude thing than a physical similarity.,gs1_048.txt
証拠保管室の映像が 映し出されているみたいだ。,It looks like there's a video feed from the evidence room here.,gs1_048.txt
モニターの下に、 ランプが光ってますよ。,There's a light blinking below the monitor.,gs1_048.txt
《録画中》‥‥って 書いてあります！,"It says ""Recording""!",gs1_048.txt
このパソコンで、出入りするヒトを チェックしてたみたいですね！,I bet we could use this computer to check on who went in and out of here!,gs1_048.txt
警備員さんの服が つるしてあります！,There's a security guard uniform hanging here.,gs1_048.txt
“制服”じゃないコトは たしかだね。,"It looks more like a costume than a uniform, honestly.",gs1_048.txt
カワのジャンパーに、 カワのズボンに、カワの‥‥,"A leather jacket, leather pants, a leather...",gs1_048.txt
あれ。これ、なんでしたっけ！,What was that called again?,gs1_048.txt
パンチ‥‥ピンチ‥‥ペンチ‥‥ あ、ポンチ！,A punchy? A paunchy? A pinchy? I know! A poochy!,gs1_048.txt
ううん‥‥今ひとつ ピンと来ないなあ‥‥,"Hmm... Wait, maybe that wasn't it.",gs1_048.txt
（“ポンチョ”だけど、もう少し ダマっておこう‥‥）,"(It's a ""poncho,"" but I think I'll keep that information to myself for the time being.)",gs1_048.txt
こんなところに、 投げナワがありますよ。,"Look, on the floor, a lasso!",gs1_048.txt
‥‥なんか、“ワナ”っぽい ムードがただよってるなあ。,Hmm... looks like it's set up to trap something.,gs1_048.txt
ワナっぽい‥‥ねえ‥‥ あ！　できました！,"A trap, here? Wait, I know!",gs1_048.txt
《“ワナげ”な投げナワ》 ‥‥逆から読んでも同じです！,Maybe someone was trying to catch a wild bull in here... But the lasso missed!,gs1_048.txt
‥‥そりゃ、スゴイね。,You sure have an active imagination.,gs1_048.txt
このドアの向こうが 《証拠保管室》だね。,The evidence room is beyond that door.,gs1_048.txt
さあ、ハリきって行きましょう！,Let's just walk in!,gs1_048.txt
開かない。,It won't open.,gs1_048.txt
そりゃ、そうだろうね。,You thought it'd be open?,gs1_048.txt
（現場を調べるには、 だれかの協力が必要だな‥‥）,(I think we'd need someone's permission to go in there first...),gs1_048.txt
このドアの向こうが 《証拠保管室》だね。,The evidence room is beyond that door.,gs1_048.txt
ガント局長さんに ＩＤカードも借りてきたし。,And we have the ID card from Chief Gant!,gs1_048.txt
さあ、ハリきって行きましょう！,Let's just walk in!,gs1_048.txt
開かない。,It won't open.,gs1_048.txt
あ！　カード端末の 電源がオフになってるぞ。,"Ah hah! The card reader is turned off, see?",gs1_048.txt
もう！　警備のヒト、 ちゃんとシゴトしましょうよ！,What is that security guard thinking?,gs1_048.txt
わあ。西部のサルーンみたい！ この、スイングドア。,This swinging door makes the place look like some kind of saloon!,gs1_048.txt
でも‥‥クギで打ちつけてあるぞ。 入れないよ、これじゃ。,"But look, it's nailed shut. You can't get in that way.",gs1_048.txt
だってホラ。ここから入ったら、 サボテンが倒れてきて‥‥,Of course not! If you went in through here...,gs1_048.txt
チクッ、てなりますから。,The cactus would fall over. Ouch!,gs1_048.txt
‥‥“チクッ”じゃ すまないぞ、きっと。,"I'd say it'd be more of an ""Yeeeeaargh,"" myself.",gs1_048.txt
おやおや‥‥バンビーナが ごきげんナナメのようだよ。,"Howdy, pardners. Well, well, what's made my bambina's skies so gray?",gs1_048.txt
ざ、罪門さん！ （やっぱり、このヒトか‥‥）,"O-Officer Marshall! (Somehow, I knew...)",gs1_048.txt
なんだい？　その“やっぱり、 このヒトか‥‥”みたいな目は。,"What's that ""somehow I knew"" look for?",gs1_048.txt
‥‥お察しのとおり。 ここはオレのサルーンさ。,"As you may have surmised, this here's my saloon.",gs1_048.txt
あの‥‥あたしたち、 現場を調査したいんですけど。,Um... we're here to investigate the crime scene.,gs1_048.txt
ほお‥‥そのムネのカード。 新世界へのティケットかい。,Yeehaw! That card you got there on your chest.,gs1_048.txt
,That's better than a sheriff's badge in these parts.,gs1_048.txt
てぃけっと‥‥,Y-yeehaw?,gs1_048.txt
