Japanese,English,Note
１２月２７日　午前１０時 地方裁判所　第３法廷,"December 27, 10:00 AM District Court Courtroom No. 3",gs1_028.txt
これより、御剣　怜侍の 法廷を開廷します。,Court is now in session for the trial of Mr. Miles Edgeworth.,gs1_028.txt
弁護側、 準備完了しています。,"The defense is ready, Your Honor.",gs1_028.txt
‥‥‥‥‥‥‥‥。,,gs1_028.txt
はい。では、検察側も 準備ができている、ということで。,"Very well, apparently the prosecution is also ready.",gs1_028.txt
（まったく、どっちがエラいんだか わからないな‥‥）,"(Who is the judge here, anyway!?)",gs1_028.txt
では、狩魔検事。 ‥‥冒頭弁論を。,"Mr. von Karma, your opening statement.",gs1_028.txt
‥‥‥‥‥‥‥‥。,,gs1_028.txt
はい。では、冒頭弁論は 特になし、ということで‥‥,"Er... very well, no opening statements so...",gs1_028.txt
カッテに進めるな、裁判長！,"Not so fast, Judge!",gs1_028.txt
ワガハイは今、意味シンな “間”をとっておったのだ！,I was taking a meaningful pause before speaking!,gs1_028.txt
は、はあ。 ‥‥それはどうも。,"R-right, of course.",gs1_028.txt
予告しよう。,A prediction!,gs1_028.txt
本日の法廷は、これより ３分以内で終わるだろう！,Today's trial will end three minutes from now!,gs1_028.txt
せ‥‥、静粛に！,Order... order!,gs1_028.txt
狩魔検事！　今の発言は、 いったいどういう‥‥,Mr. von Karma! What is the meaning of your statement just now!?,gs1_028.txt
キサマもいちいちうるさい男だ！,Bah! Must you question everything!,gs1_028.txt
３分と言った以上、 ムダな時間はない。,It will be over in three minutes! We have no time to waste!,gs1_028.txt
さっさと証人を呼ばせて もらうぞ。,I'll call my witness now!,gs1_028.txt
は、はあ。,R-right...,gs1_028.txt
では、決定的な目撃者を 入廷させていただこう！,I call my witness... my decisive witness to the stand!,gs1_028.txt
（‥‥あの、ボート小屋の ナゾのオジさんか‥‥）,(It's that mysterious boat shop owner.),gs1_028.txt
証人。‥‥職業を。,Witness... state your profession.,gs1_028.txt
もが‥‥はあ。,Mmph... zzzz...,gs1_028.txt
ひょうたん湖公園で、 ソバ屋“長寿庵”を‥‥,"I, er, am the proprietor of the restaurant the Wet Noodle at Gourd Lake.",gs1_028.txt
‥‥‥‥‥‥‥‥。,,gs1_028.txt
あ、その。ボート、 貸したりしとりますハイ。,"And I, er, also rent boats.",gs1_028.txt
証人は、事件の夜は、 ボート管理小屋に‥‥？,"The night of the incident, you were in the boat rental shop, correct?",gs1_028.txt
え‥‥はあ。 おりましたですハイ。,"Er... ayup, yup I was.",gs1_028.txt
では、《証言》を。,Please testify.,gs1_028.txt
（ちょっと待てよ）,(Wait a second...),gs1_028.txt
（あのオジさん、ケッキョク 誰なんだよ‥‥）,(We still haven't heard who this old guy is!),gs1_028.txt
（‥‥まあ、あのオジさんが 誰かなんて、どうでもいいか）,"(On second thought, I guess it doesn't really matter.)",gs1_028.txt
よくないよ！　なるほどくん。,"Doesn't matter!? What are you thinking, Nick!?",gs1_028.txt
あのオジさん、ＤＬ６号事件の カンケイ者かもしれないじゃない！,What if that old man had something to do with the DL-6 Incident?,gs1_028.txt
誰だかわからなかったら、 きっとあとで、困るよ！,"If we don't find out who he is, we won't be able to build a case here!",gs1_028.txt
（たしかにな‥‥）,"(Hmm, she has a point.)",gs1_028.txt
ちょっと待ってください！,Wait a minute!,gs1_028.txt
証人はまだ、 名前を言っていません！,The witness hasn't stated his name yet!,gs1_028.txt
聞いていなかったのか、弁護士！,"Because I did not ask him, Mr. Wright! Bah!",gs1_028.txt
ワガハイは“３分で法廷を 終わらせる”と予告したのだ！,I have predicted this trial will end in three minutes!,gs1_028.txt
くだらぬ質問をせずに、 協力したまえ！,Stop asking trivial questions and cooperate!,gs1_028.txt
（‥‥するワケないだろ！）,"(Yeah, right!)",gs1_028.txt
証人。 名前をおねがいします。,The witness will state his name.,gs1_028.txt
‥‥‥‥もが。,Zzzz...,gs1_028.txt
それが、そのう‥‥。,"Mmph! Well, er...",gs1_028.txt
ハッキリしないもんでハイ。,"I'm not really sure, ayup.",gs1_028.txt
どういうことですか？,What do you mean?,gs1_028.txt
キオクが‥‥そのお‥‥。,"My, er, memory...",gs1_028.txt
裁判長。,Your honor...,gs1_028.txt
この証人には、数年前より 記憶がないのだ。,The witness does not remember anything beyond the last several years...,gs1_028.txt
したがって、 名前もわからない。,"Ergo, he cannot recall his own name.",gs1_028.txt
‥‥ふむう‥‥キオクが‥‥。,"Hmm... he can't recall, you say?",gs1_028.txt
しかし、事件を目撃したのは ３日前。,"Yes, but the incident in question took place three days ago.",gs1_028.txt
証言するのに、問題はない。,He can testify.,gs1_028.txt
‥‥わかりました。,Very well.,gs1_028.txt
では、《証言》をして いただきましょう。,"Let's hear his testimony then, shall we. Witness?",gs1_028.txt
～事件のあった夜、目撃したこと～,-- The Night of the Murder --,gs1_028.txt
あれは２４日の夜、１２時 ちょっとすぎのことでしたハイ。,"It was the night of the 24th, just after midnight, ayup.",gs1_028.txt
いつもどおり、ソバ屋‥‥ ボート管理小屋にいたです。,"I was in the restaurant... where I er... rent boats, as usual.",gs1_028.txt
そしたら、パアンという音が 聞こえたですハイ。,"Then I heard a ""bang!"" Ayup.",gs1_028.txt
窓から外を見ると、ボートが１つ、 浮かんでおりまして。,"When I looked out the window, I saw a boat just a' floating on the lake.",gs1_028.txt
そのとき、もう１発、パアンと。,"Then I heard another ""bang.""",gs1_028.txt
そのうち、ボートが帰ってきて、 男が１人、窓の外をとおりました。,"Just about then the boat comes back to shore, and a man walks by my window.",gs1_028.txt
ふむう‥‥。では、 《尋問》を‥‥,Hmm... Very well. I'd like to begin the cross-examination...,gs1_028.txt
この証言に、モンクを つけられるところなど、ない！,There is nothing to question in my witness's testimony!,gs1_028.txt
したがって、《尋問》など 必要なし！,"Ergo, no need for cross-examination!",gs1_028.txt
‥‥というか、もう予告した ３分まで、あと１０秒しかない。,"Besides, there are only 10 seconds left before our three minutes are up!",gs1_028.txt
裁判長。‥‥判決を！,"Judge! Your verdict, now!",gs1_028.txt
は、はあ‥‥。,Er... yes...,gs1_028.txt
な、成歩堂くん。 ‥‥どうしますか？,M-Mr. Wright...?,gs1_028.txt
（たしかに、つけ入るスキは ないな‥‥）,(He's right. That testimony sounded pretty solid.),gs1_028.txt
（ここは、やめておくか）,(Maybe I should hold back.),gs1_028.txt
で、でも！　なるほどくん！ 《尋問》しないと！,"B-but, Nick! You have to cross-examine him!",gs1_028.txt
逆転できるものも、できなく なっちゃうよ！,This is your only chance to turn this trial around! Your last chance!,gs1_028.txt
（そ、そりゃそうだな‥‥）,(O-oh... right.),gs1_028.txt
何を言ってるんですか！ 当然、するに決まってるでしょう！,What are you saying!? Of course I'll cross- examine the witness!,gs1_028.txt
ふむう‥‥。 そうですね、わかりました。,"Hmm... Very well, you may begin.",gs1_028.txt
うおおおおおおおおおおおおおッ！,Raaaaaaaaaaaaaargh!,gs1_028.txt
ど、どうしました？ ‥‥狩魔検事。,E-excuse me? Mr. von Karma?,gs1_028.txt
‥‥３分たってしまった。,Three minutes just passed.,gs1_028.txt
そうですか。 では、ゆっくり行きましょう。,"I see. Well then, let's just take our time.",gs1_028.txt
弁護人。‥‥《尋問》を。,You may cross-examine the witness.,gs1_028.txt
～事件のあった夜、目撃したこと～,-- The Night of the Murder --,gs1_028.txt
あれは、２４日の夜１２時 ちょっとすぎのことでしたハイ。,"It was the night of the 24th, just after midnight, ayup.",gs1_028.txt
いつもどおり、ソバ屋‥‥ ボート管理小屋にいたです。,"I was in the restaurant... where I er... rent boats, as usual.",gs1_028.txt
そしたら、パアンという音が 聞こえたですハイ。,"Then I heard a ""bang!"" Ayup.",gs1_028.txt
窓から外を見ると、ボートが１つ、 浮かんでおりまして。,"When I looked out the window, I saw a boat just a' floating on the lake.",gs1_028.txt
そのとき、もう１発、パアンと。,"Then I heard another ""bang.""",gs1_028.txt
そのうち、ボートが帰ってきて、 男が１人、窓の外をとおりました。,"Just about then the boat comes back to shore, and a man walks by my window.",gs1_028.txt
その男は被告人で“まさか人を撃つ ことになるとは”と言いました。,"That man was the defendant... he was saying ""I can't believe he's dead.""",gs1_028.txt
（狩魔が呼んだ証人だ‥‥）,"(If I know von Karma, he spent time preparing his witness.)",gs1_028.txt
（そうカンタンに、ムジュンなど していないだろう‥‥）,(I'm not going to find contradictions very easily in this testimony.),gs1_028.txt
（弁護士も、なかなかツラいなあ）,(Whew... it's tough being a lawyer.),gs1_028.txt
“１２時ちょっとすぎ”ですか？,"Just after midnight, you say?",gs1_028.txt
そうだなあ。,"Ayup, just around then.",gs1_028.txt
間違いないですか？,Are you sure?,gs1_028.txt
ないと思うがなあ。,"Pretty sure, ayup.",gs1_028.txt
昨日は、時間に関しては アヤフヤでしたが、,"When I talked to you yesterday, you were rather vague about the time...",gs1_028.txt
なぜ今日は、そんなに ハッキリと‥‥？,I'm surprised you seem so sure about it today.,gs1_028.txt
ワガハイからたのんで、 よく思い出してもらったのだ。,"I asked him, and he remembered.",gs1_028.txt
そうだな！　証人！,Isn't that right!?,gs1_028.txt
‥‥‥‥もが。,Zzzz...,gs1_028.txt
‥‥そ、そんなに ニラまないでください‥‥。,D-don't glare at me like that...!,gs1_028.txt
そ、そのお。‥‥ハッキリ 思い出したですハイ。,"I, er... I remembered it clearly, I did. Ayup.",gs1_028.txt
‥‥そういうことだ。 つづけてもらおう。,You see? Continue!,gs1_028.txt
それを証明してくれるヒトは いますか？,Is there anyone who can verify that?,gs1_028.txt
サユリさん、かなあ。,"Well, I guess Polly could.",gs1_028.txt
ダ‥‥ダメですよ そんなの！,Th-that's not good enough for a court of law!,gs1_028.txt
成歩堂くん。“そんなの”とは なんですか！,Mr. Wright... exactly what's not good enough?,gs1_028.txt
サユリさんにシツレイでしょう。,,gs1_028.txt
い、いや。“サユリさん”って、 オウムなんですよ。,"Ah, uh, Your Honor, this Polly is a parrot.",gs1_028.txt
オ、オウム‥‥？,A... parrot?,gs1_028.txt
カタいこと言うなよ、 ユキヒロ‥‥。,"Don't be so hard on the girl, Keithy-boy!",gs1_028.txt
ユ、ユキヒロ‥‥？,Keith...?,gs1_028.txt
証人が管理小屋にいたことは、 証明できない。それは認めよう。,The prosecution concedes that we cannot prove the witness was in the shop.,gs1_028.txt
とにかく、証人。 ‥‥先をおねがいする。,Witness... please continue.,gs1_028.txt
その音は、どこから‥‥？,"And where did the ""bang"" seem to come from?",gs1_028.txt
湖の方から、だったかなあ。,"From the lake, I figure.",gs1_028.txt
間違いないな、証人。,Are you certain?,gs1_028.txt
は、はあ。,A-ayup.,gs1_028.txt
では、つづきを。,Good. Continue!,gs1_028.txt
ボートには、誰が 乗っていましたか？,Was there someone in the boat?,gs1_028.txt
‥‥遠かったもんでな。 ハッキリとは‥‥。,It was pretty far out there... I couldn't see clearly...,gs1_028.txt
たぶん、男が２人、かなあ。,"But I figure there was two men out there, ayup.",gs1_028.txt
ハッキリ見えなかったんですね！,But you couldn't see them clearly!,gs1_028.txt
うん。 ‥‥そのときはな。,"Ayup... at the time, that is.",gs1_028.txt
（そのときは‥‥？）,(At the time...?),gs1_028.txt
銃声は、合計２発 聞こえたわけですね？,So you heard two gunshots total?,gs1_028.txt
そうだよ。,Ayup.,gs1_028.txt
（昨日、ナツミさんも そう証言していたな‥‥）,(That's what Lotta said in her testimony yesterday.),gs1_028.txt
“窓の外”というのは？,By your window?,gs1_028.txt
いや。そのまんまだよ。 小屋の窓の外のことだよ。,"Ayup, by my window. Right outside the window of my little shack.",gs1_028.txt
じゃあ、その人物のカオを ハッキリ見たわけですか？,"And, could you see the man's face?",gs1_028.txt
まあなあ。キリがいくら濃くても、 目と鼻の先だったからねえ。,"Well, the fog was pretty darn thick, but he was right there in front of me. I saw him.",gs1_028.txt
そ、それは重要なことです。 証言につけ加えてください。,This is a rather important detail! Please add it to your testimony.,gs1_028.txt
‥‥クックックッ‥‥。,"Tsk, tsk, tsk...",gs1_028.txt
（‥‥イヤな予感‥‥）,(I have a bad feeling about this...),gs1_028.txt
ま‥‥間違いありませんか！,A-are you sure!?,gs1_028.txt
（‥‥おいおい‥‥）,(Uh oh!),gs1_028.txt
おとーさん！,D-Dad!,gs1_028.txt
間違いないぞお、ユキヒロ！,"Dead certain, Keith!",gs1_028.txt
“まさか撃ってしまうとは” と言ったんだよあの男は！,"He said ""I can't believe he's dead"" as he was walking by, too.",gs1_028.txt
証人！　それは御剣　怜侍 に間違いないか！,Witness! Are you sure that the person you saw was Miles Edgeworth!?,gs1_028.txt
そいつだあ！ ‥‥その、ミツルくんだあ！,It was him! That Edgeworth boy!,gs1_028.txt
これは、決定的な証言ですね。 ギモンの余地はありません！,This... sounds like decisive evidence indeed. I see no room for doubt.,gs1_028.txt
（狩魔のヤツ‥‥）,(von Karma...),gs1_028.txt
（ワザとぼくに尋問させて、 証言にインパクトを与えたな！）,(He lured me into cross- examining so he could set me up for a fall!),gs1_028.txt
‥‥クックックッ‥‥,"Tsk, tsk, tsk...",gs1_028.txt
な‥‥なるほどくん。 法廷の空気が、ヤな感じだよ‥‥。,N-Nick...! I don't like the way things are going here!,gs1_028.txt
みんな、あたしたちを ニラんでる‥‥！,Everyone in the courtroom is glaring at us!,gs1_028.txt
