Japanese,English,Note
ここまでのクリアデータを 保存しますか,Save cleared stage data up to this point?,gs1_072.txt
現在の状況を保存して ゲームを中断しますか,Save game and suspend play?,gs1_072.txt
,Do not turn off the power.,gs1_072.txt
‥エピソードを選んでください,Select an episode.,gs1_072.txt
セーブに失敗しました,Save failed.,gs1_072.txt
すべてのデータを消去して 初期状態に戻しますか,Erase all data and restore default settings?,gs1_072.txt
新しいエピソードが 追加されました。,A brand new Episode has been added.,gs1_072.txt
ゲームを中断します,Suspending game.,gs1_072.txt
ロードに失敗しました,Load failed.,gs1_072.txt
初めての逆転 １日目・法　　廷,The First Turnabout Day 1 - Trial,gs1_072.txt
逆転姉妹 １日目・探　　偵,Turnabout Sisters Day 1 - Investigation,gs1_072.txt
逆転姉妹 ２日目・法　　廷,Turnabout Sisters Day 2 - Trial,gs1_072.txt
逆転姉妹 ２日目・探　　偵,Turnabout Sisters Day 2 - Investigation,gs1_072.txt
逆転姉妹 ３日目・法　　廷,Turnabout Sisters Day 3 - Trial,gs1_072.txt
逆転のトノサマン １日目・探　　偵,Turnabout Samurai Day 1 - Investigation,gs1_072.txt
逆転のトノサマン ２日目・法　　廷,Turnabout Samurai Day 2 - Trial,gs1_072.txt
逆転のトノサマン ２日目・探　　偵,Turnabout Samurai Day 2 - Investigation,gs1_072.txt
逆転のトノサマン ３日目・法　　廷,Turnabout Samurai Day 3 - Trial,gs1_072.txt
逆転のトノサマン ３日目・探　　偵,Turnabout Samurai Day 3 - Investigation,gs1_072.txt
逆転のトノサマン 最終日・法　　廷,Turnabout Samurai Final Day - Trial,gs1_072.txt
逆転・そしてサヨナラ １日目・探　　偵,Turnabout Goodbyes Day 1 - Investigation,gs1_072.txt
逆転・そしてサヨナラ ２日目・法　　廷,Turnabout Goodbyes Day 2 - Trial,gs1_072.txt
逆転・そしてサヨナラ ２日目・探　　偵,Turnabout Goodbyes Day 2 - Investigation,gs1_072.txt
逆転・そしてサヨナラ ３日目・法　　廷,Turnabout Goodbyes Day 3 - Trial,gs1_072.txt
逆転・そしてサヨナラ ３日目・探　　偵,Turnabout Goodbyes Day 3 - Investigation,gs1_072.txt
逆転・そしてサヨナラ 最終日・法　　廷,Turnabout Goodbyes Final Day - Trial,gs1_072.txt
蘇る逆転 １日目・探　　偵,Rise from the Ashes Day 1 - Investigation,gs1_072.txt
蘇る逆転 １日目・探　　偵,Rise from the Ashes Day 1 - Investigation,gs1_072.txt
蘇る逆転 ２日目・法　　廷・前編,Rise from the Ashes Day 2 - Trial Former,gs1_072.txt
蘇る逆転 ２日目・法　　廷・前編,Rise from the Ashes Day 2 - Trial Former,gs1_072.txt
蘇る逆転 ２日目・法　　廷・後編,Rise from the Ashes Day 2 - Trial Latter,gs1_072.txt
蘇る逆転 ２日目・探　　偵,Rise from the Ashes Day 2 - Investigation,gs1_072.txt
蘇る逆転 ２日目・探　　偵,Rise from the Ashes Day 2 - Investigation,gs1_072.txt
蘇る逆転 ２日目・探　　偵,Rise from the Ashes Day 2 - Investigation,gs1_072.txt
蘇る逆転 ３日目・法　　廷・前編,Rise from the Ashes Day 3 - Trial Former,gs1_072.txt
蘇る逆転 ３日目・法　　廷・後編,Rise from the Ashes Day 3 - Trial Latter,gs1_072.txt
蘇る逆転 ３日目・法　　廷・後編,Rise from the Ashes Day 3 - Trial Latter,gs1_072.txt
蘇る逆転 ３日目・探　　偵,Rise from the Ashes Day 3 - Investigation,gs1_072.txt
蘇る逆転 ３日目・探　　偵,Rise from the Ashes Day 3 - Investigation,gs1_072.txt
蘇る逆転 ３日目・探　　偵,Rise from the Ashes Day 3 - Investigation,gs1_072.txt
蘇る逆転 最終日・法　　廷・前編,Rise from the Ashes Final Day - Trial Former,gs1_072.txt
蘇る逆転 最終日・法　　廷・後編,Rise from the Ashes Final Day - Trial Latter,gs1_072.txt
蘇る逆転 最終日・法　廷・後編２,Rise from the Ashes Final Day - Trial Latter2,gs1_072.txt
蘇る逆転 最終日・法　廷・後編２,Rise from the Ashes Final Day - Trial Latter2,gs1_072.txt
手がかりになるものはない。,No clues here.,gs1_072.txt
‥‥今は、この血のニオイが 気になる！,I smell blood... and that can't be good!,gs1_072.txt
千尋さん‥‥所長の無事を たしかめないと！,I have to check and see if Mia... the Chief's okay!,gs1_072.txt
今の発言は、この証拠品のデータと ムジュンしています！,Your Honor! That statement contradicts this evidence!,gs1_072.txt
‥‥？,,gs1_072.txt
どこがですか？ 特におかしいところはないが‥‥,It does? I don't see anything contradictory...,gs1_072.txt
え。そうですか？,Huh? Really?,gs1_072.txt
異議は認められません。,Objection overruled.,gs1_072.txt
弁護人は、もっと慎重に 発言してください！,"Try to think before you make accusations, Mr. Wright!",gs1_072.txt
（しまった！ 失敗したみたいだ‥‥）,(Whoops! That didn't go so well.),gs1_072.txt
今の証人の発言は、 あきらかにヘンです！,"The witness's statement is clearly faulty, Your Honor!",gs1_072.txt
残念だが、私にはヘンなところは 見あたりません。,"I'm sorry, but I can see nothing faulty.",gs1_072.txt
‥‥やむを得ません。弁護人には ペナルティを与えます。,"Unfortunately, I will have to penalize you, Mr. Wright.",gs1_072.txt
（うう。ぼくの カン違いだったのか‥‥？）,(Ugh. I must be on the wrong track?),gs1_072.txt
この証拠品は、今の証言の ムジュンをハッキリ示しています！,"This evidence clearly reveals the contradiction in that statement, Your Honor!",gs1_072.txt
‥‥その証拠品と今の発言が、 どう関係するのですかな？,How exactly are that evidence and the statement just now related...?,gs1_072.txt
‥‥しませんかね、やっぱり。,"They aren't, are they...",gs1_072.txt
全然しませんね。,Not at all.,gs1_072.txt
弁護人。もっと、ちゃんと 考えてから発言するように。,"Mr. Wright, please think the facts over before making accusations.",gs1_072.txt
（‥‥裁判長の心証が 悪くなったみたいだ‥‥）,(I don't think that won me any points with the judge...),gs1_072.txt
裁判長！　今の証人の発言を どう思われますか！,Your Honor! What do you think about the witness's statement?,gs1_072.txt
え‥‥。 どうと言われても‥‥,Uh... I'm not sure I follow?,gs1_072.txt
あきらかに、その、ムジュン‥‥ してると‥‥思うんですけど‥‥,"It clearly, er, contradicts the... um... I thought...",gs1_072.txt
そんな顔で言われても 説得力に欠けた感じがしますね。,"You don't sound very convinced, Mr. Wright.",gs1_072.txt
異議は却下します。,Objection overruled.,gs1_072.txt
（‥‥裁判長の心証が 悪くなったみたいだ‥‥）,(I don't think that won me any points with the judge...),gs1_072.txt
ダミー,,gs1_072.txt
‥‥ともえさんから情報を聞こう。 それで、調査は終了だ！,,gs1_072.txt
