Japanese,English,Note
３月２２日　午後　２時１４分 地方裁判所　被告人第３控え室,"March 22, 2:14 PM District Court Defendant Lobby No. 3",gs2_034.txt
まさか‥‥キリオが！ あの、華宮　霧緒が‥‥？,Dude! I can't believe that Adrian... No way! Not cool and collected Adrian Andrews!,gs2_034.txt
彼女はあなたのマネージャーです。 ワナを張るのはカンタンでしょう。,She is your manager. It would have been very easy for her to pull this off.,gs2_034.txt
食事で使ったナイフを手に入れる ことができるのも‥‥彼女。,"The only person who had easy access to the knife you used at dinner was, well... Her.",gs2_034.txt
‥‥授賞式のあとの、休憩時間‥‥,"So after the ceremony, during the break, huh...?",gs2_034.txt
ボク、そのあいだはずっと、 ヒルネしてましたからね‥‥。,I was sleeping like a log the entire time...,gs2_034.txt
血のついたボタンを、あなたの ハカマに挟むこともできた。,"See, she could have also easily planted that blood- covered button in your hakama.",gs2_034.txt
ボクを起こしてくれたの‥‥ 彼女だったからな。,Hmm... Because she was the one that came to wake me up?,gs2_034.txt
じゃあ、やっぱり‥‥彼女が？,"Then... Dude, you're saying it really was her...?",gs2_034.txt
真犯人です。 ‥‥藤見野　イサオを殺害した。,Yes. She is the real killer... She was the one who murdered Juan Corrida.,gs2_034.txt
でも‥‥どうして！ アイツが藤見野を‥‥！,But... Why!? I thought she was buds with Juan...!,gs2_034.txt
彼女には、動機があるんですよ。,She has her own agenda.,gs2_034.txt
ど、動機だって！ いったい‥‥どんな？,H-Her own agenda!? Wh-What are you talking about?,gs2_034.txt
‥‥このあとの審理で アキラカになるでしょう。,I'm sure you'll see by the time this trial's over.,gs2_034.txt
だいじょうぶ。‥‥今日中に 無罪判決を勝ちとります。,It'll be alright. I'll get you acquitted by the end of today.,gs2_034.txt
春風のようにサワヤカな 判決をおねがいしますよ！,"Get me a verdict that's refreshing like a spring breeze, OK Mr. Lawyer dude?",gs2_034.txt
なるほどくん‥‥,Phoenix...,gs2_034.txt
動機‥‥天野　由利恵さんの “消えた遺書”のことよね‥‥？,"You think her motive is related to Celeste Inpax's missing suicide note, right?",gs2_034.txt
‥‥ええ。,...Yes.,gs2_034.txt
霧緒さんは、天野　由利恵さんに 依存するようにして、生きていた。,Ms. Andrews depended on Ms. Inpax for her strength and will to live.,gs2_034.txt
でも、その由利恵さんが突然、 自殺してしまった。,But then Ms. Inpax suddenly killed herself.,gs2_034.txt
彼女は遺書を残していたらしい。 それを、かくしてしまったのが‥‥,"It sounds like she left a suicide note, and the person thought to have hidden it...",gs2_034.txt
藤見野　イサオ。 ‥‥被害者というわけね‥‥。,"...Is Juan Corrida, the victim of this murder.",gs2_034.txt
だから、霧緒さんは 藤見野　イサオに近づいて‥‥,And that's why I think that Ms. Andrews got close to Mr. Corrida...,gs2_034.txt
その遺書を、なんとしてでも 取りもどそうと考えたんです！,All to get the suicide note back!,gs2_034.txt
そうね‥‥,That sounds plausible...,gs2_034.txt
ただ‥‥ひとつ、 気になることがあるわ。,But one thing bothers me.,gs2_034.txt
え‥‥,"Um, what...?",gs2_034.txt
そもそも、霧緒さんと由利恵さんの “依存”の関係‥‥,Who was it that first told us about their relationship?,gs2_034.txt
それを私たちに 教えてくれたのは‥‥だれ？,"Better stated, Mr. Andrews' co-dependency with regards to Ms. Inpax...?",gs2_034.txt
御剣だ‥‥,It was Edgeworth...,gs2_034.txt
‥‥まだまだ、審理のゆくえは わからないわ。,It looks like he's still the one in command of this ship.,gs2_034.txt
油断しないで。,Don't let your guard down yet.,gs2_034.txt
同日　午後　２時２５分 地方裁判所　第３法廷,"March 22, 2:25 PM District Court Courtroom No. 3",gs2_034.txt
では、審理を再開します。 御剣検事、おねがいします。,"Court will now reconvene. Now then, Mr. Edgeworth, if you please.",gs2_034.txt
法廷より要請のあった 証人を入廷させていただく。,The prosecution calls the witness subpoenaed by this court.,gs2_034.txt
藤見野　イサオ氏の控え室で 事件を発見した、華宮　霧緒を！,"Ms. Adrian Andrews, the person who discovered the crime in Mr. Juan Corrida's room!",gs2_034.txt
証人の職業は。,What is your occupation?,gs2_034.txt
この事件の被告、王都楼　真悟の マネージャーをしています。,"I am the manager of the defendant in this case, Mr. Matt Engarde.",gs2_034.txt
わかりました。では‥‥,I see. Now then...,gs2_034.txt
その前に。 １つ、よろしいでしょうか。,"Before we begin, Your Honor, I have one request.",gs2_034.txt
は、はあ。 なな、なんでしょうか。,"Uh, yes, sure. What is it?",gs2_034.txt
この場にいるみなさんが 考えていることは、わかります。,"I'm sure everyone in this room is wondering the same thing,",gs2_034.txt
被害者と私の関係について、 興味があるのでしょう。,and would love to find out more about my relationship with the victim.,gs2_034.txt
‥‥最近は、週刊誌にも 書かれているようですから。,"After all, it was the topic of a certain weekly ""magazine"" recently...",gs2_034.txt
い、いや知りませんぞ。 《ゴシップランド》なんて‥‥,"Ah, no, I have no idea what you mean. I've never even heard of ""Gossip Land""...",gs2_034.txt
（裁判長が証人になったら、 やりやすそうだな‥‥尋問）,"(If the judge was ever a prosecution witness, he'd do all my work for me...)",gs2_034.txt
‥‥聞かせていただこう。 被害者との関係を。,"Anyway, I was wondering if you could please tell us about your relation to the victim.",gs2_034.txt
私、亡くなった藤見野さんと おつきあいしていました。,"Yes, I was seeing Mr. Corrida.",gs2_034.txt
王都楼のライバルであることは 知っていましたけど‥‥、,I was also aware of the rivalry that existed between Matt and Juan...,gs2_034.txt
これは‥‥プライベートな ことですから。,But this was a private matter between Juan and myself.,gs2_034.txt
ふむふむ。そうでしょう。 プライでベートですからな。,"Hmm, so it was a ""fry 'n bait"" matter... Or was that ""bait 'n fry""? Reminds me of fishing...",gs2_034.txt
でも、私‥‥殺してません。,But I... But I didn't kill him.,gs2_034.txt
だれも、そんなことは言ってない。,No one has accused you of that.,gs2_034.txt
言いだしそうな人がいますから。,I've got a feeling someone will soon...,gs2_034.txt
‥‥！,,gs2_034.txt
あなたと被害者の関係は よくわかりました。,"I think we all understand your relationship with the victim now, Ms. Andrews.",gs2_034.txt
‥‥では。そろそろ 証言をしていただこう。,"Very well then. Witness, please testify to the court",gs2_034.txt
あなたが事件を発見したときの ことを、おねがいする。,about what happened when you discovered the murder that had taken place.,gs2_034.txt
～事件を発見したときのこと～,-- When I Found the Body --,gs2_034.txt
ショーの時間になったので、控え室 の王都楼を呼びに行きました。,"It was time for the show to start, so I went to get Matt from his room.",gs2_034.txt
そのついでに、藤見野の控え室にも 行ってみたんです。,"After that, I went to Juan's room.",gs2_034.txt
藤見野は、死んでいました。 私、もうショックで‥‥,And there was his dead body. I... I was in shock...,gs2_034.txt
そのとき私が見たのはモチロン、 現場写真とまったく同じ光景です。,"What I saw was, naturally, the exact same scene as in the crime scene photo.",gs2_034.txt
気絶しそうになったので、 グラスにジュースをそそぎました。,"I felt as though I was about to faint, so I poured myself a glass of juice.",gs2_034.txt
グラスに、ジュースを‥‥？,You poured yourself a glass of juice...?,gs2_034.txt
はい。殺人現場にあるものに、 さわってはいけない‥‥,"Yes. Sadly, I didn't remember not to touch things at the scene of a crime...",gs2_034.txt
そんなコトも忘れるほど ‥‥動揺していたんです。,And I disturbed the crime scene by moving this one thing...,gs2_034.txt
グラスの指紋は、そのとき ついたということだな。,"And that is when the fingerprints on the wine glass were made, Your Honor.",gs2_034.txt
わかりました。,I see.,gs2_034.txt
では、弁護人。 ‥‥尋問をおねがいします。,"Well, Mr. Wright, you may cross-examine the witness.",gs2_034.txt
なるほどくん。,Phoenix.,gs2_034.txt
彼女は、とても冷静で‥‥ アタマのいい女性よ。,"She is one cool and collected customer, and she has the brains to match.",gs2_034.txt
それは‥‥わかってます。,Yes... I know.,gs2_034.txt
そんな証人を追いつめるには、 まともにぶつかってはダメ。,"In order to catch a person like her, you have to avoid head-on confrontations.",gs2_034.txt
‥‥ペースを乱すの。,You should disrupt her pace.,gs2_034.txt
ペースを‥‥？,Disrupt her pace...?,gs2_034.txt
彼女のようなタイプは、思い通りに コトが進まないと、イラ立つはず。,She's the type of woman who is easily thrown off by things inconsistent with her thinking,gs2_034.txt
彼女の予想していないところに 攻撃しなさい。,so you have to attack when she least expects it.,gs2_034.txt
あなたが攻撃を休んだ瞬間‥‥ 審理は終了するわ。,The instant you let up on your offense is the instant this trial is over. Understand?,gs2_034.txt
～事件を発見したときのこと～,-- When I Found the Body --,gs2_034.txt
ショーの時間になったので、控え室 の王都楼を呼びに行きました。,"It was time for the show to start, so I went to get Matt from his room.",gs2_034.txt
そのついでに、藤見野の控え室にも 行ってみたんです。,"After that, I went to Juan's room.",gs2_034.txt
藤見野は、死んでいました。 私、もうショックで‥‥,And there was his dead body. I... I was in shock...,gs2_034.txt
そのとき私が見たのはモチロン、 現場写真とまったく同じ光景です。,"What I saw was, naturally, the exact same scene as in the crime scene photo.",gs2_034.txt
気絶しそうになったので、 グラスにジュースをそそぎました。,"I felt as though I was about to faint, so I poured myself a glass of juice.",gs2_034.txt
花ビンを割ったのは、私です。 ギターケースの上に落として‥‥,"I was the one who knocked the flower vase over, where it fell onto the guitar case.",gs2_034.txt
（ムジュン‥‥なんて、 見あたらないぞ‥‥）,(It doesn't sound like there's any glaring contradictions in her testimony just now...),gs2_034.txt
さっきも言ったでしょ。 そうカンタンにはくずせないわ。,I warned you earlier that she would not crack so easily.,gs2_034.txt
カンジンなのは‥‥,The only way to make her is to...,gs2_034.txt
攻撃しつづけること、ですか‥‥。,...Keep on the offensive and not let up.,gs2_034.txt
彼女を追いつめることができるのは 決定的な証拠だけ‥‥,"The only way you're going to catch her is with some very strong, decisive evidence...",gs2_034.txt
（なんとしても、探し出す！ ‥‥真宵ちゃんのためにも‥‥）,(I have to find something! I just have to! ...For Maya's sake...),gs2_034.txt
そのとき、オートロさんは‥‥？,And what was Mr. Engarde doing at the time...?,gs2_034.txt
寝ていました。,He was taking a nap.,gs2_034.txt
授賞式でつかれていたのでしょう。 トノサマンのまま‥‥,He was worn out from his mini performance as the Nickel Samurai during the ceremony...,gs2_034.txt
（オートロさんも そう言ってたな‥‥）,"(Hmm, Mr. Engarde did say he was taking a nap...)",gs2_034.txt
‥‥じゃあ、彼の食器のナイフを 持ち出すことはできたわけですね？,"Then I guess you could say it could not have been taken out of his room, yes?",gs2_034.txt
"私が‥‥ですか？ ""It""...?",Excuse me? What are you...?,gs2_034.txt
そんな、当てこするような 質問はやめたまえ‥‥成歩堂。,Wright. I thought years of school would have taught you how to construct a sentence.,gs2_034.txt
それでは、私のほうから ズバリ、うかがおう。,"If you can't make a sensible sentence with a subject, then I'll make one for you. Watch.",gs2_034.txt
あなたは、王都楼氏の ナイフを持ち出したか？,"Did you, Ms. Andrews, remove Mr. Engarde's knife from his room?",gs2_034.txt
‥‥いいえ。,...No.,gs2_034.txt
ふむう‥‥,Hmm...,gs2_034.txt
以上。証言をつづけたまえ ‥‥証人。,"Subject, verb, object Wright. Did you skip basic grammar? The witness may continue.",gs2_034.txt
なぜ、被害者の控え室に‥‥？,And why did you do that...?,gs2_034.txt
彼も、ショーに友情出演して くださるはずでしたので。,"As a friendly gesture, Juan was to make an appearance with the other Heroes.",gs2_034.txt
（“友情”ねえ‥‥）,"(So the show was supposed to be a ""show"" of friendship, huh?)",gs2_034.txt
‥‥それだけだったのですか？,Is that the only reason?,gs2_034.txt
と、申しますと‥‥？,I beg your pardon? What are you implying...?,gs2_034.txt
あなたは、被害者に ある目的を持って近づいていた。,"You had a certain goal in mind when you started to get close to him, correct...?",gs2_034.txt
