Japanese,English,Note
同日　某時刻 成歩堂法律事務所,June 21 Wright & Co. Law Offices,gs2_010.txt
‥‥今回の事件、ちっとも 事務所に帰ってこられないな。,This case has had me out of the office most of the time...,gs2_010.txt
明日こそ、帰ってこよう。 もちろん、真宵ちゃんを助けて。,I can come back tomorrow. Helping Maya should be my top priority now.,gs2_010.txt
観葉植物のチャーリーくん。,Charley. A quite decorative plant.,gs2_010.txt
世話に手間がかかるけど、 そのぶん愛着がわいてきた。,"He's a handful, but I've grown quite attached to the little fella.",gs2_010.txt
きっと千尋さんも、そんな 感じでかわいがっていたんだろう。,He also helps me to remember all the good times with Mia.,gs2_010.txt
ムズカシイ法律の本が あざ笑うように並んでいる。,Difficult-looking legal books stand in a formidable row. They mock me.,gs2_010.txt
‥‥そういえば、うっすらと ホコリをかぶってるな。,"...Actually, I've neglected them for so long, a layer of dust has started to form.",gs2_010.txt
たまには‥‥せめて 読むフリだけでもしてみるか。,"One of these days, I should try to build up the courage to read one... Maybe.",gs2_010.txt
窓の向かいがわには、 巨大なビルがそびえている。,There is a giant building just outside the window.,gs2_010.txt
“ホテル・バンドー” ゴウカな高級ホテルだ。,"It's the Gatewater Hotel, a high-class, luxury hotel.",gs2_010.txt
ちょっと前までは、ただの ビジネスホテルだったのに。,"Until recently, it had been a normal, business-class hotel.",gs2_010.txt
ぼくのデスクだ。,It's my desk.,gs2_010.txt
あまり座る機会がないため、 いやにキチンとかたづいている。,I keep it neat for those rare occasions when I actually have a client in the office.,gs2_010.txt
テレビのヒーロー “トノサマン”のポスター。,"A poster of the TV action hero, the Steel Samurai.",gs2_010.txt
真宵ちゃんがここを 去る前に張っていったものだ。,Maya stuck it up here right before she left.,gs2_010.txt
弁護士事務所に“トノサマン”は どうかと思うんだけど、,"I wouldn't say that the Steel Samurai and an attorney's office are a good match, but",gs2_010.txt
『はがしたら呪われる』という コトバがコワくて、はがせない。,Maya threatened to curse me with some magic spell... so I guess it can stay.,gs2_010.txt
同日　某時刻 留置所　面会室,June 21 Detention Center Visitor's Room,gs2_010.txt
（真宵ちゃんは‥‥ 取り調べ中ということだ）,(Maya must still be in questioning...),gs2_010.txt
（もう少しで終わるそうだから、 他のこと、調べておくか‥‥）,"(She'll probably be done in a little bit, so I'll come back later...)",gs2_010.txt
