Japanese,English,Note
６月２２日　午後１２時　４分 地方裁判所　被告人第３控え室,"June 22, 12:04 PM District Court Defendant Lobby No. 3",gs2_014.txt
‥‥やっぱり、ホントなの‥‥？ おばさまのコト‥‥。,...Is it really true... about my aunt...?,gs2_014.txt
のどかさん１人で、霧崎先生を 殺害するのはムリだ。,"I'm afraid so, Maya. There is no way Ini could've killed Dr. Grey by herself.",gs2_014.txt
条件に当てはまるのは‥‥ キミ子さんしかいない。,"And under the circumstances, there's no one else other than your aunt, Morgan.",gs2_014.txt
そんな‥‥ヒドいよ。 どうして、おばさまが‥‥？,That... That's terrible... Why? Why would my aunt...?,gs2_014.txt
‥‥予想どおりの しめっぽさね、成歩堂　龍一。,"Everything is going just as I predicted, Mr. Phoenix Wright.",gs2_014.txt
あっ！　かるま検事！,Ack! Ms. von Karma!,gs2_014.txt
どういうコトですかッ！ なるほどくんにフクシューなんて！,Why are you doing this!? Why are you trying to take revenge on Nick!?,gs2_014.txt
あなたのお父さんのコトは、 なるほどくんのせいじゃ‥‥,Nick had nothing to do with what happened to your dad.,gs2_014.txt
‥‥そんなコトより。,Don't you have something better to be worrying about?,gs2_014.txt
あなたは自分のシンパイを することね‥‥おじょうさん。,"Say, your own situation?",gs2_014.txt
う。 ‥‥同い年なのに‥‥。,"Ugnn... ...Looking down on me, even though we're the same age...",gs2_014.txt
‥‥マンゾクか？ ぼくを苦しめることができて。,Are you done yet? You've cause me enough pain and suffering.,gs2_014.txt
まだよ。,Not yet.,gs2_014.txt
私の目的は、あなたを倒して、 それを全世界に知らしめるコト。,"My goal is to defeat you, and let the whole world know of your defeat.",gs2_014.txt
‥‥そんなことをしたって、 きみのお父さんは帰ってこないよ。,"...But even if you do that, it won't bring your father back...",gs2_014.txt
フッ‥‥まあ、いいわ。,Hmph. ...Whatever.,gs2_014.txt
とりあえず、この勝負に ケリをつけましょう。,"In the meantime, let's bring this match to its conclusion.",gs2_014.txt
そのとき、 すべてがアキラカになるわ！,And then we'll know who the real winner is.,gs2_014.txt
同日　午後１２時１０分 地方裁判所　第２法廷,"June 22, 12:10 PM District Court Courtroom No. 2",gs2_014.txt
では、審理を再開しましょう。 ‥‥成歩堂くん。,Court will now reconvene. Mr. Wright.,gs2_014.txt
はい。,"Yes, Your Honor?",gs2_014.txt
葉中　のどかの動機を 立証してくれるのでしたな？,Can you prove Ms. Ini Miney had a motive?,gs2_014.txt
‥‥おまかせください。,"Yes, I believe I can.",gs2_014.txt
（‥‥葉中　のどかと霧崎医師を むすんでいるポイントは１つ）,(Ini Miney and Dr. Grey have only one point of connection.),gs2_014.txt
（１年前の、交通事故。 そこに何かがあるはずだ‥‥）,(And that is the car accident one year ago. The motive I'm looking for must be there...),gs2_014.txt
証人。‥‥１年前の交通事故 について、証言してください。,Ms. Miney. Please testify to this court about your car accident last year.,gs2_014.txt
あれえ？　私の動機を 聞かせてくれるんですよねえ？,"Huh? I thought, like, you wanted to, like, ask about my, like, motive.",gs2_014.txt
そんなの、ヒトコトでスパッと 言えないんですかあ？,"I, like, don't see the point in, like, bringing up the past.",gs2_014.txt
証人。おねがいします。,"Ms. Miney, if you please.",gs2_014.txt
‥‥ハイハイ。 ムダだと思いますけどお。,"...OK, OK. Like, I totally don't think it'll do any good, but...",gs2_014.txt
～１年前の交通事故～,-- Last Year's Accident --,gs2_014.txt
あれは‥‥、 １年前の５月のことでしたあ。,"That was... like, last year, in May.",gs2_014.txt
お姉さんの病院は当時、 タイヘンなコトになっていて‥‥。,"Like, something really bad had happened at, like, my sister's clinic around then...",gs2_014.txt
その夜も、運転中のお姉さん、 つかれきっていましたあ。,"And like, the night of the accident, my sis was totally tired while she was driving.",gs2_014.txt
私もつい、 助手席で眠っちゃって‥‥,"I was, like, totally pooped too, so I, like, fell asleep in the passenger's seat...",gs2_014.txt
スゴい衝撃で目がさめたら、 まわりはもう、火の海でぇ。,"I, like, woke up 'cause of a jolt, and, like, it was a sea of flames around me.",gs2_014.txt
ドアを開けて逃げるのが やっとでしたあ。,"I, like, opened the door and, like, got away.",gs2_014.txt
ふむう‥‥。その話なら 聞いたことがあります。,Hmm... I think I've heard of this incident.,gs2_014.txt
１年前のワイドショーで、 毎日さわがれていましたからね。,"It was all the talk on the tabloid shows, day after day, last year.",gs2_014.txt
たしか、霧崎医師が‥‥お姉さんに 睡眠薬を盛ったという‥‥,"Yes, and there was talk about Dr. Grey... drugging your sister...?",gs2_014.txt
くひッ！,Gwuugh!,gs2_014.txt
ただの“ウワサ”よ。 ‥‥コンキョなど、ない。,"Those were merely ""rumors"". ...Totally baseless gossip.",gs2_014.txt
ううう‥‥、弁護人。 尋問をおねがいします。,"Hmm, yes... Mr. Wright, you may question the witness.",gs2_014.txt
‥‥“霧崎先生が睡眠薬を 盛ったかどうか？”‥‥,"Right now, it's impossible to prove",gs2_014.txt
‥‥今さら、そんなことを 立証するのはムリよ。,that Dr. Grey did in fact drug Ms. Miney's sister.,gs2_014.txt
ええ。‥‥別の方向から 攻めてみます。,Yeah... Which means I'll have to work this from another angle.,gs2_014.txt
～１年前の交通事故～,-- Last Year's Accident --,gs2_014.txt
あれは‥‥、 １年前の５月のことでしたあ。,"That was... like, last year, in May.",gs2_014.txt
お姉さんの病院は当時、 タイヘンなコトになっていて‥‥。,"Like, something really bad had happened at, like, my sister's clinic around then...",gs2_014.txt
その夜も、運転中のお姉さん、 つかれきっていましたあ。,"And like, the night of the accident, my sis was totally tired while she was driving.",gs2_014.txt
私もつい、 助手席で眠っちゃって‥‥,"I was, like, totally pooped too, so I, like, fell asleep in the passenger's seat...",gs2_014.txt
スゴい衝撃で目がさめたら、 まわりはもう、火の海でぇ。,"I, like, woke up 'cause of a jolt, and, like, it was a sea of flames around me.",gs2_014.txt
ドアを開けて逃げるのが やっとでしたあ。,"I, like, opened the door and, like, got away.",gs2_014.txt
（この証言の中に、何か ヒミツが眠っているはず‥‥）,(There's got to be some sort of secret sleeping in this testimony...),gs2_014.txt
そのとおりよ。 決定的なムジュンを探しだすの！,"Yes, so let's find that one crushing contradiction and end this!",gs2_014.txt
私、免許を持ってないから、運転を かわってあげられなかったんです。,"I, like, didn't have my license, so, like, I couldn't take over driving for her.",gs2_014.txt
たしか、お姉さんの病院で 医療ミスがあったのも‥‥,Didn't some sort of medical malpractice happen at your sister's hospital then...?,gs2_014.txt
そうですねえ。 それも５月でしたよお。,"Yeah, like, that was in May too.",gs2_014.txt
５月の２日に、患者さんが 亡くなる事件があってえ、,"Like, the thing with all the patients dying was, like, May 2nd,",gs2_014.txt
私たちが事故にあったのは ２４日でしたあ。,"and like, our accident was, like, on the 24th.",gs2_014.txt
たてつづけに、事故‥‥。 グーゼンなのでしょうか？,Two accidents back to back... Do you assume it's just a coincidence?,gs2_014.txt
つかれてましたからねえ。 ‥‥お姉さん。,"My sis was, like, totally tired, so that's why, duh.",gs2_014.txt
“１４人の患者が亡くなった 医療ミス”‥‥でしたね？,"That was the malpractice incident where 14 patients died, correct?",gs2_014.txt
そうですぅ。,Yeah.,gs2_014.txt
そのミスの原因は なんだったんですか？,What was the cause of the mistake?,gs2_014.txt
おクスリをまちがえた、 って聞いてますけどお。,"Like, I heard it was 'cause the medicines, like, got mixed up.",gs2_014.txt
それは、お姉さん‥‥ 葉中　未実さんがまちがえた？,"Was that the fault of your sister, Mimi Miney?",gs2_014.txt
ちがいますよお。 霧崎が、お姉さんのせいに‥‥,"Like, no way. Dr. Grey, like, wanted to blame it on my sis...",gs2_014.txt
その事故は、今回の事件には 関係ないはず。,That incident has nothing to do with our murder here.,gs2_014.txt
‥‥それに、警察の捜査によって、 葉中　未実のミスは立証された。,"Besides, the police report has already documented that it was entirely Mimi Miney's fault.",gs2_014.txt
