Japanese,English,Note
１２月２９日　午前　９時４３分 地方裁判所　被告人第５控え室,"December 29, 9:43 AM District Court Defendant Lobby No. 5",gs2_018.txt
‥‥‥‥。,,gs2_018.txt
おはようございます。,Good morning Max.,gs2_018.txt
‥‥‥‥。,,gs2_018.txt
マックスさん？,Max?,gs2_018.txt
‥‥ぎゅ‥‥牛乳。,Mil... Milk...,gs2_018.txt
え？,What?,gs2_018.txt
ス‥‥ステージに上がる前に 牛乳を飲まないと‥‥,If I don't have a glass of milk before I go on stage...,gs2_018.txt
お、落ちつかないんだよハニイ。,I just can't function sweetie.,gs2_018.txt
す、すてーじ‥‥,St-Stage?,gs2_018.txt
だいじょうぶですよ。今日は 座ってるだけでいいんですから。,Don't worry... There won't be a stage. All you have to do is sit down.,gs2_018.txt
‥‥‥‥ま、まあね。,I guess...,gs2_018.txt
なるほどくん。,Nick.,gs2_018.txt
マックスさん、 すごくキンチョーしてるよ。,Max is really nervous.,gs2_018.txt
‥‥ムリもないけどね。,That's understandable.,gs2_018.txt
なあ！　ハニイたち！,Hey! My sweeties!!,gs2_018.txt
な、なんですか！,W-What!?,gs2_018.txt
‥‥ボク、飛ぼうか？,"You don't think I should fly, do you?",gs2_018.txt
ハイ？,Huh?,gs2_018.txt
いや。こういうのは、最初が カンジンなんだよ。,You know... You've got to make a good first impression!,gs2_018.txt
登場したときに、客の心をまず、 ガッチリつかまないと！,"When I enter the room, maybe I should fly in and warm up the crowd a little...",gs2_018.txt
い、いやいやいや。,No no no no no...,gs2_018.txt
被告が法廷を飛び回って どうするんですか！,We can't be having you flying around the courtroom... It just wouldn't be right.,gs2_018.txt
フザけてると 思われちゃいますよ！,Imagine if you hit someone!,gs2_018.txt
だいじょうぶですよ。 なるほどくんにまかせて‥‥,Don't worry Max... Just do what Nick says and everything will be OK.,gs2_018.txt
なあ！　ハニイ！,Oh sweetie!!,gs2_018.txt
こ、今度はなんですか？,"What is it this time, Max?",gs2_018.txt
アンタ、飛んでみないか！,Why don't you try flying into the courtroom?,gs2_018.txt
弁護士が空から入場！,I can see it now... The dashing young lawyer flying fabulously in from above!,gs2_018.txt
これだけで、 客はハニイにクギづけになるよ！,"One glimpse of that, and everyone in the room will be on your side!",gs2_018.txt
だ、だからマックスさん。 だいじょうぶですから‥‥。,Max... Really... No one needs to fly today.,gs2_018.txt
‥‥？ なるほどくん？,Nick? What's with that look in your eyes?,gs2_018.txt
（‥‥ちょっと、飛んでみたい）,"(I like the sound of that... ""Dashing young lawyer flying fabulously..."")",gs2_018.txt
同日　午前１０時 地方裁判所　第２法廷,"December 29, 10:00 AM District Court Courtroom No. 2",gs2_018.txt
これより‥‥‥‥‥‥‥‥‥‥‥‥,And now the case of one...,gs2_018.txt
‥‥‥‥‥‥‥‥‥‥‥‥ふわッ！,What!?,gs2_018.txt
のっけからナニ！　裁判長！,Your Honor! Get on with it!,gs2_018.txt
い、いや。被告人の名前が “山田　耕平”とあるもので‥‥。,Oh... Sorry... I just realized that the defendant's name is Billy Bob Johns.,gs2_018.txt
それが？,So...,gs2_018.txt
でも、被告はあの‥‥マックス・ ギャラクティカなワケですよね？,"Well, isn't the defendant also known as Maximillion Galactica?",gs2_018.txt
‥‥まあ、一般的には。,"Yes, Your Honor, he does often go by that name.",gs2_018.txt
じつは、マゴが大ファンでしてね。,"You know, my grandchild is a huge fan of his.",gs2_018.txt
‥‥みなさんも、そっちのほうが 親しみやすいでしょうから。,I think everyone here wouldn't mind if we call the defendant Maximillion Galactica...,gs2_018.txt
これよりマックス・ギャラクティカ の法廷を開廷します。,It sounds more... Friendly.,gs2_018.txt
（いいのか‥‥？）,(Hmm... I wonder if that is to our advantage?),gs2_018.txt
狩魔検事。 冒頭弁論をおねがいします。,Ms. von Karma. Your opening statement if you please.,gs2_018.txt
‥‥勝ったと思わないコトね 成歩堂　龍一‥‥。,...I hope you didn't bother thinking you'd win this one Mr. Phoenix Wright.,gs2_018.txt
え。,Eh?,gs2_018.txt
霊媒による殺人なんて、 法律で認められていないわ。,That spirit channeling trial was a sham! I refuse to acknowledge its legitimacy!,gs2_018.txt
あんな裁判は茶番。 いわばノーカウントよ！,It did not count! Do you hear me!?,gs2_018.txt
（‥‥ま、まだ前回の事件に こだわってるみたいだな‥‥）,(She must still be upset about what happened last time...),gs2_018.txt
私はゼッタイに負けるワケには いかない！,You have no chance. Zero. Zilch. Nada. I'm not losing this case!,gs2_018.txt
なぜなら、狩魔の人間は常に カンペキでなければならないから！,"Why, you ask? Because it is not in the nature of a Von Karma to lose at anything!!",gs2_018.txt
狩魔のニンゲンは、ホント シツコイねえ、なるほどくん。,I guess being born with the name Von Karma is a free pass to be arrogant and annoying.,gs2_018.txt
見てなさい成歩堂　龍一！,"Watch and learn, Mr. Phoenix Wright!",gs2_018.txt
今度こそ、キサマを有罪に してみせる！,I'll show you the textbook procedure for proving how absolutely guilty you are!!,gs2_018.txt
ぼぼ、ぼくを有罪ですか‥‥？,M-M-M-Me!? Guilty!?,gs2_018.txt
あいた！,What are you talking about!?,gs2_018.txt
‥‥それが、私の “復讐”なのよ‥‥,...It will be my ultimate revenge...,gs2_018.txt
狩魔検事のおとうさん‥‥ もう、いないのにね。,Her dad is gone you know...,gs2_018.txt
‥‥以上。 冒頭弁論を終了する。,The prosecution is finished. Let's hurry and wrap up this waste of time.,gs2_018.txt
では。最初の証人を 呼んでいただきましょう。,You may call your first witness Ms. von Karma.,gs2_018.txt
イトノコギリ刑事を 入廷させなさい！,Detective Dick Gumshoe! Get up there! NOW!!,gs2_018.txt
給料も安いのに、 今日もごくろう、刑事。,"Sorry to keep you from work, as I'm sure you need every penny you can earn, Detective.",gs2_018.txt
トンでもないッス！ 自分はヤル気マンマンッス！,Don't mention it! It's no trouble at all! I've been looking forward to this.,gs2_018.txt
じゃあさっそく、事件の流れを 説明しなさい。,Very well. I would like you to begin by shedding light on the events in question.,gs2_018.txt
オッケッス！,"At your service, sir.",gs2_018.txt
では、刑事。 証言をおねがいします。,"Alright, Detective. You may proceed with your testimony.",gs2_018.txt
～事件の流れについて～,-- Details of the Events --,gs2_018.txt
事件当夜は、９時４０分まで雪が ふって、とてもサムかったッス。,"The night of the crime, snow was falling until 9:40 PM, making it extremely cold out.",gs2_018.txt
あの夜は、全員がテントに集まって 演技の練習をしていたッス。,All of the circus performers gathered in the Big Top to practice their routines.,gs2_018.txt
練習は午後１０時に終わり、 カイサンになったッス。,The practice session broke up around 10 PM.,gs2_018.txt
事件は１０時１５分、 宿舎前の広場で起こったッス。,The murder itself took place in the plaza in front of the lodging house at 10:15 PM.,gs2_018.txt
被害者は、大きな木箱の上に 突っぷして死んでいたッス。,The victim was found bent over a wooden box dead as a doornail.,gs2_018.txt
死因は、強く殴られた際の クビの骨折ッス。,The cause of death was blunt force trauma that snapped a vertebrae in his neck.,gs2_018.txt
ふむう‥‥ 撲殺、というわけですか。,I see... He was beaten to death.,gs2_018.txt
これが被害者の解剖記録ッス。,Here is the autopsy report for the victim.,gs2_018.txt
受理します。,The court accept this into evidence.,gs2_018.txt
証拠品《解剖記録》のデータを 法廷記録にファイルした。,Autopsy Report added to the Court Record.,gs2_018.txt
“平たい”鈍器‥‥ですか。 ふむう‥‥,A blunt object... Hmm...,gs2_018.txt
では、弁護人。 尋問をおねがいします。,"Very well... Mr. Wright, you may begin your cross-examination.",gs2_018.txt
はい。,"Yes, Your Honor.",gs2_018.txt
～事件の流れについて～,-- Details of the Events --,gs2_018.txt
事件当夜は、９時４０分まで雪が ふって、とてもサムかったッス。,"The night of the crime, snow was falling until 9:40 PM, making it extremely cold out.",gs2_018.txt
事件当夜、全員がテントに集まって 演技の練習があったッス。,All of the circus performers gathered in the Big Top to practice their routines.,gs2_018.txt
練習は午後１０時に終わり、 カイサンになったッス。,The practice session broke up around 10 PM.,gs2_018.txt
事件は１０時１５分、 宿舎前の広場で起こったッス。,The murder itself took place in the plaza in front of the lodging house at 10:15 PM.,gs2_018.txt
被害者は、大きな木箱の上に 突っぷして死んでいたッス。,The victim was found bent over a wooden box dead as a doornail.,gs2_018.txt
死因は、強く殴られた際の クビの骨折ッス。,The cause of death was blunt force trauma that snapped a vertebrae in his neck.,gs2_018.txt
‥‥今日のイトノコさん、 ツッコミどころがないね。,There wasn't much that we could go after Gumshoe with this time...,gs2_018.txt
必要な情報だけもらって、 サッサとお帰りいただこうか。,"He gave us the facts, as he saw them. But there's gotta be more to this.",gs2_018.txt
ザンネンだね。,I didn't see anything...,gs2_018.txt
さっき“ヤル気マンマンッス” って言ってたのに。,But that's why you're the lawyer and I'm the medium.,gs2_018.txt
雪が‥‥？,Let me ask you about the snow...,gs2_018.txt
まあ、事件の前までには やんでいたッスが。,It was nearly a blizzard up until the time of the crime.,gs2_018.txt
つもっていましたか？,Did it pile up?,gs2_018.txt
大したことはなかったッス。 うっすら３センチぐらいッスかね。,It wasn't such a big deal... Maybe about an inch and a half was on the ground.,gs2_018.txt
雪はそのままこおりついて、 次の日にも残っていたッス。,The snow froze in place and stayed on the ground until the next day.,gs2_018.txt
（雪‥‥か。いずれまた、 モンダイになるんだろうな‥‥）,(Hmm... The snow... Let me see... There's got to be more to this...),gs2_018.txt
え。どうして？　なるほどくん。,Eh? What's the matter? Nick?,gs2_018.txt
‥‥証拠品を見てみなよ。,I need to take a look at the Court Record...,gs2_018.txt
証人。その夜、サーカスの 人たちは、何を‥‥？,"Mr. Gumshoe, what were the members of the circus doing on the night of the crime?",gs2_018.txt
“全員”というのは？,"When you say ""all of the circus performers""... Who do you mean?",gs2_018.txt
スタッフやダンサーをのぞいた 主役級の芸人たちッス。,Everyone but the dancers and staff were there.,gs2_018.txt
猛獣使いのミリカさん、ピエロの トミー、腹話術師のベンさん‥‥,"Regina the animal tamer, Moe the clown, Ben the Ventriloquist...",gs2_018.txt
